Czas[s],X[g],Y[g],Z[g]
0.4504,-1.0000,-1.0000,0.0000
0.4504,-1.0000,-1.0000,0.0000
0.4504,-1.0000,-1.0000,0.0000
0.4504,-3.0000,-1.0000,0.0000
0.4504,-3.0000,-1.0000,0.0000
0.4520,-1.0000,-1.0000,0.0000
0.4558,-3.0000,-1.0000,0.0000
0.4558,-1.0000,-1.0000,0.0000
0.4569,-3.0000,-1.0000,0.0000
0.4603,-1.0000,-1.0000,0.0000
0.4773,-3.0000,-1.0000,0.0000
0.4773,-3.0000,-1.0000,0.0000
0.4779,-1.0000,-1.0000,0.0000
0.4779,-1.0000,-1.0000,0.0000
0.4779,-1.0000,-1.0000,0.0000
0.4779,-3.0000,-1.0000,0.0000
0.4779,-3.0000,-1.0000,0.0000
0.4779,-1.0000,-1.0000,0.0000
0.4827,-1.0000,-1.0000,0.0000
0.4884,-3.0000,-1.0000,0.0000
0.4884,-3.0000,-1.0000,0.0000
0.4884,-3.0000,-1.0000,-1.0000
0.4944,-1.0000,-1.0000,0.0000
0.4944,-1.0000,-1.0000,-1.0000
0.4944,-1.0000,-1.0000,0.0000
0.5055,-1.0000,-1.0000,0.0000
0.5061,-3.0000,-1.0000,0.0000
0.5061,-1.0000,-1.0000,0.0000
0.5061,-3.0000,-1.0000,0.0000
0.5061,-3.0000,-1.0000,0.0000
0.5061,-1.0000,-1.0000,0.0000
0.5061,-1.0000,-1.0000,-1.0000
0.5131,-1.0000,-1.0000,-1.0000
0.5131,-3.0000,-1.0000,0.0000
0.5131,-3.0000,-1.0000,0.0000
0.5131,-3.0000,-1.0000,0.0000
0.5131,-1.0000,-1.0000,0.0000
0.5204,-1.0000,-1.0000,0.0000
0.5204,-3.0000,-1.0000,0.0000
0.5269,-3.0000,-1.0000,-1.0000
0.5269,-1.0000,0.0000,0.0000
0.5269,-1.0000,-1.0000,0.0000
0.5269,-1.0000,-1.0000,0.0000
0.5269,-3.0000,-1.0000,0.0000
0.5304,-1.0000,-1.0000,0.0000
0.5445,-1.0000,-1.0000,0.0000
0.5445,-1.0000,-3.0000,0.0000
0.5445,-3.0000,-3.0000,0.0000
0.5445,-3.0000,-1.0000,0.0000
0.5445,-1.0000,-1.0000,0.0000
0.5445,-1.0000,-1.0000,0.0000
0.5445,-3.0000,-1.0000,1.0000
0.5445,-1.0000,-1.0000,0.0000
0.5445,-3.0000,-1.0000,0.0000
0.5466,-3.0000,-1.0000,0.0000
0.5553,-3.0000,-1.0000,0.0000
0.5553,-1.0000,-1.0000,0.0000
0.5553,-1.0000,-1.0000,0.0000
0.5553,-1.0000,-1.0000,0.0000
0.5553,-1.0000,-1.0000,0.0000
0.5553,-3.0000,-1.0000,0.0000
0.5594,-1.0000,-1.0000,0.0000
0.5594,-3.0000,-1.0000,0.0000
0.5726,-3.0000,-1.0000,0.0000
0.5726,-1.0000,-1.0000,0.0000
0.5726,-3.0000,-1.0000,-1.0000
0.5726,-1.0000,-1.0000,0.0000
0.5726,-3.0000,-1.0000,0.0000
0.5726,-1.0000,-1.0000,-1.0000
0.5773,-3.0000,-1.0000,0.0000
0.5773,-1.0000,-1.0000,0.0000
0.5825,-1.0000,-1.0000,0.0000
0.5825,-3.0000,-1.0000,0.0000
0.5825,-3.0000,-1.0000,0.0000
0.5944,-1.0000,-1.0000,0.0000
0.5949,-3.0000,-1.0000,0.0000
0.5949,-3.0000,-1.0000,0.0000
0.5949,-3.0000,-1.0000,0.0000
0.5949,-1.0000,-1.0000,0.0000
0.5949,-3.0000,-1.0000,0.0000
0.5949,-3.0000,-1.0000,0.0000
0.6005,-3.0000,-1.0000,0.0000
0.6005,-3.0000,-1.0000,0.0000
0.6005,-3.0000,-1.0000,0.0000
0.6005,-1.0000,-1.0000,0.0000
0.6105,-3.0000,-1.0000,0.0000
0.6105,-1.0000,-1.0000,0.0000
0.6105,-3.0000,-1.0000,0.0000
0.6105,-3.0000,-1.0000,0.0000
0.6105,-3.0000,-1.0000,0.0000
0.6105,-3.0000,-1.0000,0.0000
0.6132,-3.0000,-1.0000,0.0000
0.6159,-3.0000,-1.0000,0.0000
0.6159,-1.0000,-1.0000,0.0000
0.6301,-3.0000,-1.0000,0.0000
0.6301,-3.0000,-1.0000,0.0000
0.6301,-1.0000,-1.0000,0.0000
0.6301,-1.0000,-1.0000,0.0000
0.6301,-3.0000,-1.0000,0.0000
0.6301,-1.0000,-1.0000,0.0000
0.6301,-3.0000,-1.0000,0.0000
0.6301,-1.0000,-1.0000,0.0000
0.6301,-1.0000,-1.0000,0.0000
0.6402,-1.0000,-1.0000,0.0000
0.6408,-3.0000,-1.0000,0.0000
0.6408,-1.0000,-1.0000,0.0000
0.6408,-3.0000,-1.0000,0.0000
0.6408,-1.0000,-1.0000,0.0000
0.6408,-3.0000,-1.0000,0.0000
0.6408,-3.0000,-1.0000,0.0000
0.6514,-3.0000,-1.0000,0.0000
0.6514,-3.0000,-1.0000,0.0000
0.6514,-3.0000,-1.0000,0.0000
0.6514,-3.0000,-1.0000,0.0000
0.6514,-3.0000,-1.0000,0.0000
0.6514,-3.0000,-1.0000,0.0000
0.6514,-3.0000,-1.0000,0.0000
0.6514,-3.0000,-1.0000,0.0000
0.6569,-1.0000,-1.0000,0.0000
0.6569,-3.0000,-1.0000,0.0000
0.6569,-3.0000,-1.0000,0.0000
0.6569,-3.0000,-1.0000,0.0000
0.6670,-3.0000,-1.0000,0.0000
0.6670,-1.0000,-1.0000,0.0000
0.6686,-1.0000,-1.0000,0.0000
0.6686,-3.0000,-1.0000,-1.0000
0.6789,-1.0000,-1.0000,0.0000
0.6789,-3.0000,-1.0000,0.0000
0.6789,-3.0000,-1.0000,0.0000
0.6789,-3.0000,-1.0000,0.0000
0.6789,-3.0000,-1.0000,0.0000
0.6789,-1.0000,-1.0000,0.0000
0.6789,-1.0000,-1.0000,0.0000
0.6789,-3.0000,-1.0000,0.0000
0.6812,-1.0000,-1.0000,0.0000
0.6918,-1.0000,-1.0000,0.0000
0.6918,-3.0000,-1.0000,0.0000
0.6918,-3.0000,-1.0000,0.0000
0.6918,-3.0000,-1.0000,0.0000
0.6918,-1.0000,-1.0000,0.0000
0.6979,-3.0000,-1.0000,0.0000
0.6979,-3.0000,-1.0000,0.0000
0.6979,-1.0000,-1.0000,0.0000
0.6979,-3.0000,-1.0000,0.0000
0.7084,-3.0000,-1.0000,0.0000
0.7084,-1.0000,-1.0000,0.0000
0.7084,-1.0000,-1.0000,0.0000
0.7084,-3.0000,-1.0000,0.0000
0.7084,-3.0000,-1.0000,0.0000
0.7084,-1.0000,-1.0000,0.0000
0.7084,-3.0000,-1.0000,0.0000
0.7084,-1.0000,-1.0000,0.0000
0.7084,-1.0000,-1.0000,0.0000
0.7204,-3.0000,-1.0000,0.0000
0.7204,-1.0000,-1.0000,-1.0000
0.7204,-1.0000,-1.0000,0.0000
0.7204,-3.0000,-1.0000,0.0000
0.7204,-1.0000,-1.0000,0.0000
0.7204,-3.0000,-1.0000,0.0000
0.7334,-1.0000,-1.0000,0.0000
0.7357,-3.0000,-1.0000,0.0000
0.7357,-3.0000,-1.0000,-1.0000
0.7357,-3.0000,-1.0000,0.0000
0.7357,-1.0000,-1.0000,0.0000
0.7357,-1.0000,-1.0000,0.0000
0.7363,-3.0000,0.0000,0.0000
0.7461,-3.0000,-1.0000,0.0000
0.7466,-3.0000,-1.0000,0.0000
0.7466,-1.0000,-1.0000,-1.0000
0.7466,-1.0000,-1.0000,0.0000
0.7466,-3.0000,-1.0000,0.0000
0.7466,-3.0000,-1.0000,0.0000
0.7466,-1.0000,-1.0000,0.0000
0.7466,-3.0000,-1.0000,0.0000
0.7466,-1.0000,-1.0000,0.0000
0.7472,-1.0000,-1.0000,0.0000
0.7588,-3.0000,-1.0000,0.0000
0.7588,-3.0000,-1.0000,0.0000
0.7588,-3.0000,-1.0000,0.0000
0.7588,-3.0000,-1.0000,0.0000
0.7588,-3.0000,-1.0000,0.0000
0.7588,-3.0000,-1.0000,0.0000
0.7588,-3.0000,-1.0000,0.0000
0.7610,-3.0000,-1.0000,0.0000
0.7610,-3.0000,-1.0000,0.0000
0.7610,-3.0000,-1.0000,0.0000
0.7667,-1.0000,-1.0000,0.0000
0.7667,-3.0000,-1.0000,0.0000
0.7667,-3.0000,-1.0000,0.0000
0.7745,-1.0000,-1.0000,0.0000
0.7745,-1.0000,-1.0000,0.0000
0.7745,-1.0000,-1.0000,0.0000
0.7745,-1.0000,-1.0000,0.0000
0.7857,-3.0000,-1.0000,0.0000
0.7862,-3.0000,-1.0000,0.0000
0.7862,-3.0000,-1.0000,0.0000
0.7862,-3.0000,-1.0000,0.0000
0.7862,-1.0000,-1.0000,0.0000
0.7862,-1.0000,-1.0000,0.0000
0.7912,-1.0000,-1.0000,0.0000
0.7912,-3.0000,-1.0000,0.0000
0.8032,-1.0000,-1.0000,0.0000
0.8032,-3.0000,-1.0000,0.0000
0.8032,-3.0000,-1.0000,-1.0000
0.8032,-1.0000,-1.0000,0.0000
0.8032,-3.0000,-1.0000,0.0000
0.8032,-3.0000,-1.0000,0.0000
0.8032,-1.0000,-1.0000,0.0000
0.8061,-3.0000,-1.0000,0.0000
0.8061,-3.0000,-1.0000,0.0000
0.8061,-3.0000,-1.0000,0.0000
0.8071,-1.0000,0.0000,0.0000
0.8121,-3.0000,-1.0000,0.0000
0.8121,-1.0000,-1.0000,0.0000
0.8121,-3.0000,-1.0000,0.0000
0.8213,-1.0000,-1.0000,0.0000
0.8213,-3.0000,-1.0000,0.0000
0.8213,-1.0000,-1.0000,0.0000
0.8213,-1.0000,-1.0000,0.0000
0.8219,-3.0000,-1.0000,0.0000
0.8245,-1.0000,-1.0000,0.0000
0.8330,-1.0000,-1.0000,0.0000
0.8330,-1.0000,-1.0000,0.0000
0.8330,-3.0000,-1.0000,0.0000
0.8330,-3.0000,-1.0000,0.0000
0.8330,-3.0000,-1.0000,0.0000
0.8330,-1.0000,-1.0000,0.0000
0.8377,-1.0000,-1.0000,0.0000
0.8423,-1.0000,-1.0000,0.0000
0.8423,-3.0000,-1.0000,0.0000
0.8423,-3.0000,-1.0000,0.0000
0.8423,-1.0000,-1.0000,0.0000
0.8575,-1.0000,-1.0000,0.0000
0.8587,-3.0000,-1.0000,0.0000
0.8587,-3.0000,-3.0000,0.0000
0.8587,-3.0000,-1.0000,0.0000
0.8653,-1.0000,-1.0000,0.0000
0.8653,-1.0000,-1.0000,0.0000
0.8653,-3.0000,-1.0000,0.0000
0.8653,-3.0000,-1.0000,0.0000
0.8653,-3.0000,-1.0000,1.0000
0.8697,-1.0000,-1.0000,0.0000
0.8697,-1.0000,-1.0000,0.0000
0.8697,-1.0000,-1.0000,0.0000
0.8725,-1.0000,-1.0000,0.0000
0.8823,-3.0000,-1.0000,0.0000
0.8823,-3.0000,-1.0000,0.0000
0.8823,-3.0000,-1.0000,0.0000
0.8823,-1.0000,-1.0000,0.0000
0.8823,-3.0000,-1.0000,0.0000
0.8823,-3.0000,-1.0000,0.0000
0.8935,-1.0000,-1.0000,0.0000
0.8941,-1.0000,-1.0000,0.0000
0.8941,-1.0000,-1.0000,0.0000
0.8941,-1.0000,-1.0000,0.0000
0.8941,-1.0000,0.0000,0.0000
0.8941,-1.0000,-1.0000,0.0000
0.9030,-3.0000,-1.0000,0.0000
0.9030,-3.0000,-1.0000,0.0000
0.9030,-1.0000,-1.0000,0.0000
0.9036,-1.0000,-1.0000,0.0000
0.9036,-3.0000,-1.0000,0.0000
0.9036,-1.0000,-1.0000,-1.0000
0.9036,-1.0000,-1.0000,0.0000
0.9141,-1.0000,-1.0000,0.0000
0.9165,-3.0000,-1.0000,0.0000
0.9165,-3.0000,-1.0000,0.0000
0.9165,-3.0000,-1.0000,0.0000
0.9165,-1.0000,-1.0000,0.0000
0.9165,-1.0000,-1.0000,-1.0000
0.9165,-3.0000,-1.0000,0.0000
0.9165,-3.0000,-1.0000,0.0000
0.9224,-1.0000,-1.0000,0.0000
0.9224,-1.0000,-1.0000,0.0000
0.9224,-1.0000,-1.0000,0.0000
0.9224,-3.0000,-1.0000,0.0000
0.9224,-3.0000,-1.0000,0.0000
0.9378,-1.0000,-1.0000,0.0000
0.9378,-3.0000,-1.0000,0.0000
0.9383,-3.0000,-1.0000,0.0000
0.9383,-3.0000,-1.0000,0.0000
0.9383,-1.0000,-1.0000,0.0000
0.9383,-1.0000,-1.0000,1.0000
0.9383,-1.0000,-1.0000,0.0000
0.9494,-3.0000,-1.0000,0.0000
0.9504,-1.0000,-1.0000,-1.0000
0.9504,-1.0000,-1.0000,0.0000
0.9504,-3.0000,-1.0000,0.0000
0.9504,-3.0000,-1.0000,0.0000
0.9504,-1.0000,-1.0000,0.0000
0.9504,-1.0000,-1.0000,0.0000
0.9504,-1.0000,-1.0000,0.0000
0.9601,-3.0000,-1.0000,-1.0000
0.9606,-1.0000,-1.0000,0.0000
0.9606,-3.0000,-1.0000,0.0000
0.9606,-1.0000,-1.0000,0.0000
0.9606,-3.0000,-1.0000,0.0000
0.9606,-1.0000,-1.0000,0.0000
0.9606,-1.0000,-1.0000,0.0000
0.9627,-3.0000,-1.0000,0.0000
0.9627,-3.0000,0.0000,0.0000
0.9796,-1.0000,-1.0000,0.0000
0.9796,-1.0000,-1.0000,0.0000
0.9796,-3.0000,-1.0000,1.0000
0.9796,-1.0000,-1.0000,0.0000
0.9796,-3.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9883,-3.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9966,-3.0000,-1.0000,0.0000
0.9966,-3.0000,-1.0000,0.0000
0.9966,-1.0000,-1.0000,0.0000
1.0031,-3.0000,-1.0000,0.0000
1.0037,-1.0000,-1.0000,0.0000
1.0037,-3.0000,-1.0000,1.0000
1.0037,-3.0000,-1.0000,0.0000
1.0037,-3.0000,-1.0000,0.0000
1.0037,-3.0000,-1.0000,0.0000
1.0037,-1.0000,-1.0000,0.0000
1.0175,-1.0000,-1.0000,0.0000
1.0175,-1.0000,-1.0000,0.0000
1.0175,-3.0000,-1.0000,0.0000
1.0175,-1.0000,-1.0000,0.0000
1.0175,-1.0000,-1.0000,0.0000
1.0175,-3.0000,-1.0000,0.0000
1.0254,-1.0000,-1.0000,0.0000
1.0254,-1.0000,-1.0000,0.0000
1.0254,-1.0000,-1.0000,0.0000
1.0393,-1.0000,-1.0000,0.0000
1.0393,-3.0000,-1.0000,1.0000
1.0393,-1.0000,-1.0000,0.0000
1.0398,-1.0000,-1.0000,0.0000
1.0404,-1.0000,-1.0000,0.0000
1.0404,-1.0000,-1.0000,0.0000
1.0409,-1.0000,-1.0000,0.0000
1.0409,-3.0000,-1.0000,0.0000
1.0445,-1.0000,-1.0000,0.0000
1.0445,-1.0000,-1.0000,0.0000
1.0539,-1.0000,-1.0000,0.0000
1.0539,-3.0000,-1.0000,0.0000
1.0539,-1.0000,-1.0000,0.0000
1.0545,-1.0000,-1.0000,0.0000
1.0545,-1.0000,-1.0000,0.0000
1.0545,-1.0000,-1.0000,0.0000
1.0545,-1.0000,-1.0000,0.0000
1.0545,-1.0000,-1.0000,0.0000
1.0545,-3.0000,-1.0000,0.0000
1.0545,-1.0000,-1.0000,0.0000
1.0599,-1.0000,-1.0000,0.0000
1.0599,-3.0000,-1.0000,0.0000
1.0605,-3.0000,-1.0000,0.0000
1.0605,-1.0000,-1.0000,0.0000
1.0605,-3.0000,-1.0000,0.0000
1.0673,-3.0000,-1.0000,0.0000
1.0679,-3.0000,-1.0000,0.0000
1.0679,-1.0000,-1.0000,0.0000
1.0753,-1.0000,-1.0000,0.0000
1.0753,-3.0000,-1.0000,0.0000
1.0753,-3.0000,-1.0000,0.0000
1.0753,-1.0000,-1.0000,0.0000
1.0753,-3.0000,-1.0000,0.0000
1.0825,-1.0000,-1.0000,0.0000
1.0834,-3.0000,-1.0000,0.0000
1.0834,-1.0000,-1.0000,0.0000
1.0834,-3.0000,-1.0000,0.0000
1.0834,-3.0000,-1.0000,0.0000
1.0834,-3.0000,-1.0000,0.0000
1.0896,-1.0000,-1.0000,0.0000
1.0896,-1.0000,-1.0000,0.0000
1.0940,-1.0000,-1.0000,0.0000
1.0940,-1.0000,-1.0000,0.0000
1.0992,-3.0000,-1.0000,0.0000
1.1019,-1.0000,-1.0000,0.0000
1.1111,-1.0000,-1.0000,0.0000
1.1111,-3.0000,-1.0000,0.0000
