Czas[s],X[g],Y[g],Z[g]
36.1753,-1.0000,0.0000,0.0000
36.1753,-1.0000,-1.0000,0.0000
36.1753,-1.0000,0.0000,0.0000
36.1753,-1.0000,0.0000,1.0000
36.1753,-3.0000,-1.0000,1.0000
36.1753,-1.0000,-1.0000,0.0000
36.1753,-1.0000,-1.0000,0.0000
36.1753,-1.0000,-1.0000,0.0000
36.1790,-1.0000,0.0000,0.0000
36.1790,-1.0000,0.0000,0.0000
36.1790,-1.0000,-1.0000,0.0000
36.1905,-1.0000,0.0000,1.0000
36.1905,-1.0000,-1.0000,0.0000
36.1905,-1.0000,0.0000,0.0000
36.1905,-1.0000,-1.0000,0.0000
36.1905,-1.0000,-1.0000,0.0000
36.1905,-1.0000,0.0000,1.0000
36.2009,-1.0000,0.0000,1.0000
36.2009,-1.0000,-1.0000,0.0000
36.2009,-1.0000,-1.0000,0.0000
36.2009,-1.0000,-1.0000,0.0000
36.2009,-1.0000,-1.0000,1.0000
36.2009,-1.0000,-1.0000,1.0000
36.2009,-3.0000,0.0000,1.0000
36.2009,-1.0000,-1.0000,0.0000
36.2009,-1.0000,0.0000,0.0000
36.2049,-1.0000,0.0000,0.0000
36.2049,-1.0000,0.0000,1.0000
36.2157,-1.0000,-1.0000,1.0000
36.2157,-1.0000,-1.0000,0.0000
36.2157,-1.0000,0.0000,1.0000
36.2157,-1.0000,-1.0000,0.0000
36.2157,-1.0000,0.0000,0.0000
36.2157,-1.0000,-1.0000,0.0000
36.2212,-3.0000,0.0000,1.0000
36.2212,-1.0000,0.0000,1.0000
36.2212,-1.0000,0.0000,0.0000
36.2223,-1.0000,-1.0000,0.0000
36.2254,-1.0000,0.0000,0.0000
36.2254,-1.0000,0.0000,0.0000
36.2254,-1.0000,-1.0000,0.0000
36.2426,-1.0000,0.0000,0.0000
36.2426,-1.0000,0.0000,1.0000
36.2426,-1.0000,0.0000,1.0000
36.2426,-1.0000,-1.0000,0.0000
36.2529,-1.0000,-1.0000,0.0000
36.2529,-1.0000,-1.0000,0.0000
36.2529,-1.0000,0.0000,0.0000
36.2529,-1.0000,-1.0000,0.0000
36.2529,-1.0000,-1.0000,1.0000
36.2529,-3.0000,0.0000,1.0000
36.2529,-1.0000,-1.0000,1.0000
36.2529,-1.0000,0.0000,0.0000
36.2601,-1.0000,-1.0000,1.0000
36.2601,-1.0000,-1.0000,1.0000
36.2601,-1.0000,-1.0000,0.0000
36.2601,-1.0000,0.0000,1.0000
36.2601,-1.0000,0.0000,0.0000
36.2714,-1.0000,0.0000,0.0000
36.2714,-1.0000,-1.0000,1.0000
36.2714,-1.0000,0.0000,1.0000
36.2714,-1.0000,0.0000,1.0000
36.2714,-1.0000,0.0000,0.0000
36.2714,-1.0000,0.0000,0.0000
36.2769,0.0000,-1.0000,1.0000
36.2781,-1.0000,-1.0000,1.0000
36.2781,-1.0000,0.0000,0.0000
36.2781,-1.0000,-1.0000,1.0000
36.2902,-3.0000,0.0000,1.0000
36.2932,-1.0000,-1.0000,0.0000
36.2932,-1.0000,-1.0000,1.0000
36.2932,-1.0000,0.0000,1.0000
36.2932,-1.0000,0.0000,0.0000
36.2932,-1.0000,-1.0000,0.0000
36.2932,-3.0000,0.0000,0.0000
36.2932,-1.0000,-1.0000,1.0000
36.2932,-1.0000,0.0000,0.0000
36.2932,-1.0000,-1.0000,1.0000
36.2983,-1.0000,-1.0000,0.0000
36.2983,-3.0000,-1.0000,0.0000
36.2983,-1.0000,-1.0000,1.0000
36.2983,-3.0000,0.0000,1.0000
36.2983,-1.0000,0.0000,1.0000
36.2983,-1.0000,-1.0000,1.0000
36.2983,-1.0000,0.0000,1.0000
36.2983,-1.0000,0.0000,1.0000
36.3023,-1.0000,0.0000,0.0000
36.3023,-3.0000,0.0000,0.0000
36.3069,-1.0000,-1.0000,0.0000
36.3069,-1.0000,-1.0000,1.0000
36.3069,-1.0000,0.0000,0.0000
36.3069,-1.0000,-1.0000,1.0000
36.3185,-1.0000,0.0000,0.0000
36.3185,-1.0000,-1.0000,0.0000
36.3185,-1.0000,-1.0000,0.0000
36.3185,-1.0000,0.0000,0.0000
36.3185,-1.0000,0.0000,0.0000
36.3185,-1.0000,-1.0000,0.0000
36.3185,-1.0000,0.0000,1.0000
36.3256,-1.0000,-1.0000,0.0000
36.3256,-1.0000,-1.0000,0.0000
36.3256,-1.0000,0.0000,0.0000
36.3402,-1.0000,0.0000,0.0000
36.3402,0.0000,0.0000,1.0000
36.3402,-1.0000,0.0000,0.0000
36.3402,-1.0000,0.0000,0.0000
36.3402,-1.0000,0.0000,0.0000
36.3402,-1.0000,-1.0000,0.0000
36.3402,-1.0000,-1.0000,0.0000
36.3615,-1.0000,0.0000,0.0000
36.3625,-1.0000,-1.0000,0.0000
36.3625,-1.0000,-1.0000,0.0000
36.3625,-1.0000,0.0000,0.0000
36.3625,-1.0000,0.0000,0.0000
36.3625,-1.0000,-1.0000,0.0000
36.3625,-1.0000,0.0000,0.0000
36.3625,-1.0000,0.0000,0.0000
36.3625,-1.0000,-1.0000,1.0000
36.3625,-1.0000,-1.0000,0.0000
36.3625,-1.0000,0.0000,0.0000
36.3645,-1.0000,-1.0000,0.0000
36.3710,-1.0000,-1.0000,1.0000
36.3710,-1.0000,0.0000,0.0000
36.3710,-1.0000,0.0000,1.0000
36.3710,-1.0000,0.0000,0.0000
36.3710,-1.0000,0.0000,0.0000
36.3800,-1.0000,-1.0000,0.0000
36.3800,-1.0000,-1.0000,0.0000
36.3800,-1.0000,-1.0000,0.0000
36.3800,-1.0000,-1.0000,0.0000
36.3800,-1.0000,0.0000,0.0000
36.3809,-1.0000,-1.0000,0.0000
36.3910,-1.0000,0.0000,0.0000
36.3910,-1.0000,0.0000,1.0000
36.3910,-1.0000,0.0000,0.0000
36.3910,-1.0000,0.0000,0.0000
36.3910,-1.0000,0.0000,1.0000
36.3910,-1.0000,0.0000,1.0000
36.3910,-3.0000,-1.0000,1.0000
36.4031,-1.0000,-1.0000,0.0000
36.4041,-1.0000,0.0000,0.0000
36.4041,-1.0000,-1.0000,1.0000
36.4041,-1.0000,-1.0000,1.0000
36.4041,-1.0000,-1.0000,1.0000
36.4041,-1.0000,0.0000,0.0000
36.4253,-1.0000,-1.0000,1.0000
36.4253,-1.0000,-1.0000,0.0000
36.4253,-1.0000,0.0000,0.0000
36.4253,-1.0000,-1.0000,0.0000
36.4253,-1.0000,-1.0000,0.0000
36.4253,-1.0000,-1.0000,1.0000
36.4253,-1.0000,0.0000,0.0000
36.4253,-3.0000,0.0000,1.0000
36.4288,-1.0000,-1.0000,0.0000
36.4288,-1.0000,0.0000,0.0000
36.4288,-1.0000,0.0000,0.0000
36.4470,-1.0000,-1.0000,0.0000
36.4470,-1.0000,0.0000,0.0000
36.4470,-1.0000,0.0000,0.0000
36.4470,-1.0000,0.0000,0.0000
36.4470,-3.0000,0.0000,0.0000
36.4470,-1.0000,0.0000,0.0000
36.4585,-1.0000,0.0000,1.0000
36.4585,-1.0000,0.0000,0.0000
36.4585,-1.0000,0.0000,0.0000
36.4585,-1.0000,-1.0000,1.0000
36.4585,-1.0000,0.0000,0.0000
36.4645,-1.0000,0.0000,0.0000
36.4730,-1.0000,-1.0000,0.0000
36.4730,-1.0000,-1.0000,0.0000
36.4730,-1.0000,-1.0000,0.0000
36.4730,-1.0000,0.0000,1.0000
36.4730,-1.0000,-1.0000,0.0000
36.4730,-1.0000,-1.0000,0.0000
36.4782,-1.0000,0.0000,0.0000
36.4782,-1.0000,-1.0000,1.0000
36.4782,-1.0000,0.0000,0.0000
36.4868,-1.0000,-1.0000,0.0000
36.4868,-1.0000,0.0000,0.0000
36.4868,-1.0000,0.0000,0.0000
36.4868,-1.0000,0.0000,1.0000
36.4868,-1.0000,-1.0000,0.0000
36.4868,-1.0000,-1.0000,0.0000
36.4868,-1.0000,-1.0000,0.0000
36.4868,-1.0000,-1.0000,1.0000
36.4924,-1.0000,-1.0000,1.0000
36.4924,-1.0000,-1.0000,1.0000
36.4924,-1.0000,0.0000,0.0000
36.4924,-1.0000,-1.0000,1.0000
36.4924,-1.0000,-1.0000,1.0000
36.5041,-1.0000,0.0000,1.0000
36.5041,-1.0000,-1.0000,1.0000
36.5041,-1.0000,0.0000,0.0000
36.5041,-1.0000,0.0000,1.0000
36.5041,-1.0000,-1.0000,0.0000
36.5041,-1.0000,-1.0000,1.0000
36.5041,-1.0000,0.0000,0.0000
36.5126,-1.0000,0.0000,1.0000
36.5126,-1.0000,-1.0000,0.0000
36.5126,-3.0000,-1.0000,0.0000
36.5135,-1.0000,-1.0000,1.0000
36.5135,-1.0000,-1.0000,0.0000
36.5135,-1.0000,0.0000,0.0000
36.5135,-3.0000,-1.0000,0.0000
36.5232,-1.0000,0.0000,1.0000
36.5232,-1.0000,-1.0000,0.0000
36.5232,-1.0000,0.0000,0.0000
36.5232,-1.0000,-1.0000,1.0000
36.5232,-1.0000,-1.0000,1.0000
36.5232,-1.0000,0.0000,0.0000
36.5232,-1.0000,0.0000,1.0000
36.5232,-1.0000,0.0000,1.0000
36.5232,-1.0000,-1.0000,1.0000
36.5232,-1.0000,-1.0000,0.0000
36.5283,-1.0000,0.0000,0.0000
36.5293,-1.0000,0.0000,0.0000
36.5323,-1.0000,-1.0000,0.0000
36.5323,-1.0000,0.0000,0.0000
36.5455,-1.0000,-1.0000,1.0000
36.5455,-1.0000,-1.0000,0.0000
36.5455,-1.0000,0.0000,0.0000
36.5455,-1.0000,0.0000,0.0000
36.5528,-1.0000,0.0000,1.0000
36.5528,-1.0000,0.0000,1.0000
36.5528,-1.0000,0.0000,0.0000
36.5528,-1.0000,-1.0000,1.0000
36.5528,-1.0000,-1.0000,0.0000
36.5528,-1.0000,-1.0000,0.0000
36.5633,-1.0000,0.0000,0.0000
36.5633,-1.0000,-1.0000,0.0000
36.5633,-1.0000,0.0000,1.0000
36.5633,-1.0000,0.0000,0.0000
36.5633,-1.0000,0.0000,0.0000
36.5633,-1.0000,0.0000,0.0000
36.5633,-1.0000,-1.0000,0.0000
36.5633,-1.0000,-1.0000,0.0000
36.5754,-1.0000,0.0000,0.0000
36.5754,-1.0000,0.0000,0.0000
36.5754,-1.0000,-1.0000,1.0000
36.5754,-1.0000,0.0000,0.0000
36.5754,-1.0000,0.0000,0.0000
36.5754,-1.0000,-1.0000,0.0000
36.5754,-1.0000,0.0000,0.0000
36.5754,-1.0000,-1.0000,0.0000
36.5821,-1.0000,-1.0000,1.0000
36.5821,-1.0000,0.0000,0.0000
36.5821,-1.0000,0.0000,1.0000
36.5821,-1.0000,0.0000,1.0000
36.5821,-1.0000,-1.0000,0.0000
36.5981,-1.0000,0.0000,0.0000
36.5981,-1.0000,0.0000,0.0000
36.5981,-1.0000,0.0000,0.0000
36.5981,-1.0000,-1.0000,0.0000
36.5981,-1.0000,-1.0000,1.0000
36.5992,-1.0000,-1.0000,0.0000
36.5992,-1.0000,-1.0000,0.0000
36.5992,-1.0000,-1.0000,0.0000
36.5992,-1.0000,-1.0000,0.0000
36.6056,-1.0000,-1.0000,1.0000
36.6056,-1.0000,0.0000,0.0000
36.6056,-1.0000,-1.0000,0.0000
36.6056,-3.0000,-1.0000,0.0000
36.6056,-1.0000,0.0000,0.0000
36.6056,-1.0000,-1.0000,0.0000
36.6056,-1.0000,-1.0000,0.0000
36.6144,-1.0000,-1.0000,0.0000
36.6144,-3.0000,0.0000,0.0000
36.6144,-1.0000,0.0000,0.0000
36.6144,-1.0000,-1.0000,1.0000
36.6144,-1.0000,0.0000,0.0000
36.6219,-1.0000,0.0000,0.0000
36.6219,-1.0000,-1.0000,1.0000
36.6219,-1.0000,-1.0000,0.0000
36.6219,-1.0000,-1.0000,0.0000
36.6219,-1.0000,0.0000,1.0000
36.6330,-1.0000,0.0000,0.0000
36.6330,-1.0000,0.0000,1.0000
36.6330,-3.0000,-1.0000,1.0000
36.6330,-1.0000,0.0000,0.0000
36.6330,-3.0000,0.0000,1.0000
36.6512,-1.0000,0.0000,0.0000
36.6512,-1.0000,0.0000,0.0000
36.6512,-1.0000,-1.0000,1.0000
36.6512,-1.0000,0.0000,1.0000
36.6512,-1.0000,0.0000,0.0000
36.6512,-1.0000,0.0000,1.0000
36.6512,-1.0000,0.0000,1.0000
36.6628,-1.0000,-1.0000,0.0000
36.6637,-1.0000,-1.0000,1.0000
36.6637,-1.0000,-1.0000,0.0000
36.6637,-1.0000,0.0000,0.0000
36.6637,-1.0000,-1.0000,1.0000
36.6637,-1.0000,0.0000,1.0000
36.6637,-1.0000,0.0000,1.0000
36.6741,-1.0000,-1.0000,1.0000
36.6741,-1.0000,0.0000,1.0000
36.6741,-3.0000,0.0000,0.0000
36.6741,-1.0000,-1.0000,1.0000
36.6741,-1.0000,-1.0000,0.0000
36.6741,-1.0000,-1.0000,0.0000
36.6741,-1.0000,0.0000,1.0000
36.6855,-1.0000,-1.0000,0.0000
36.6870,-1.0000,-1.0000,0.0000
36.6870,-1.0000,0.0000,0.0000
36.6870,-1.0000,-1.0000,0.0000
36.6870,-1.0000,-1.0000,0.0000
36.6870,-1.0000,-1.0000,1.0000
36.6870,-1.0000,-1.0000,0.0000
36.6870,-1.0000,0.0000,1.0000
36.6992,-1.0000,-1.0000,0.0000
36.6992,-3.0000,0.0000,0.0000
36.6992,-1.0000,-1.0000,1.0000
36.6992,-1.0000,-1.0000,0.0000
36.6992,-1.0000,-1.0000,0.0000
36.6992,-1.0000,0.0000,0.0000
36.6992,-3.0000,0.0000,0.0000
36.6992,-1.0000,-1.0000,0.0000
36.7032,-1.0000,-1.0000,1.0000
36.7032,-1.0000,0.0000,1.0000
36.7032,-1.0000,0.0000,1.0000
36.7032,-1.0000,0.0000,1.0000
36.7072,-3.0000,0.0000,0.0000
36.7072,-1.0000,-1.0000,0.0000
36.7157,-1.0000,-1.0000,0.0000
36.7157,-1.0000,-1.0000,0.0000
36.7157,-1.0000,-1.0000,0.0000
36.7157,-1.0000,0.0000,0.0000
36.7157,-1.0000,-1.0000,0.0000
36.7157,-1.0000,-1.0000,1.0000
36.7281,-1.0000,-1.0000,1.0000
36.7311,-1.0000,0.0000,0.0000
36.7311,-1.0000,-1.0000,1.0000
36.7311,-1.0000,0.0000,0.0000
36.7311,-1.0000,0.0000,0.0000
36.7311,-1.0000,-1.0000,0.0000
36.7311,-1.0000,0.0000,1.0000
36.7311,-1.0000,-1.0000,1.0000
36.7311,-1.0000,-1.0000,0.0000
36.7311,-1.0000,0.0000,1.0000
36.7382,-1.0000,-1.0000,1.0000
36.7382,-1.0000,-1.0000,0.0000
36.7382,-3.0000,-1.0000,0.0000
36.7392,-1.0000,0.0000,1.0000
36.7437,-1.0000,0.0000,1.0000
36.7539,-1.0000,-1.0000,0.0000
36.7539,-1.0000,-1.0000,0.0000
36.7539,-1.0000,0.0000,0.0000
36.7539,-1.0000,-1.0000,0.0000
36.7539,-1.0000,0.0000,0.0000
36.7539,-1.0000,-1.0000,0.0000
36.7649,-1.0000,0.0000,0.0000
36.7649,-1.0000,-1.0000,1.0000
36.7649,-1.0000,-1.0000,0.0000
36.7649,-1.0000,-1.0000,0.0000
36.7649,-1.0000,0.0000,0.0000
36.7649,-1.0000,0.0000,0.0000
36.7750,-1.0000,0.0000,1.0000
36.7750,-1.0000,-1.0000,0.0000
36.7750,-1.0000,-1.0000,0.0000
36.7750,-1.0000,-1.0000,0.0000
36.7750,-1.0000,0.0000,0.0000
36.7750,-1.0000,-1.0000,0.0000
36.7750,-1.0000,0.0000,0.0000
36.7883,-1.0000,0.0000,0.0000
36.7893,-1.0000,0.0000,1.0000
36.7893,-1.0000,-1.0000,1.0000
36.7893,-1.0000,-1.0000,1.0000
36.7893,-3.0000,-1.0000,0.0000
36.7893,-1.0000,0.0000,0.0000
36.7949,-1.0000,-1.0000,0.0000
36.7974,-1.0000,-1.0000,0.0000
36.7974,-1.0000,0.0000,0.0000
36.7974,-1.0000,0.0000,0.0000
36.7974,-1.0000,-1.0000,1.0000
36.8071,-1.0000,-1.0000,0.0000
36.8071,-1.0000,-1.0000,0.0000
36.8071,-1.0000,-1.0000,1.0000
36.8071,-1.0000,0.0000,0.0000
36.8071,-1.0000,0.0000,0.0000
36.8071,-1.0000,0.0000,0.0000
36.8071,-1.0000,0.0000,0.0000
36.8071,-1.0000,0.0000,0.0000
36.8071,-1.0000,0.0000,0.0000
36.8071,-1.0000,0.0000,1.0000
36.8091,-1.0000,0.0000,1.0000
36.8216,-1.0000,0.0000,1.0000
36.8216,-3.0000,0.0000,0.0000
36.8216,-1.0000,-1.0000,1.0000
36.8216,-1.0000,0.0000,1.0000
36.8216,-1.0000,0.0000,0.0000
36.8216,-1.0000,-1.0000,0.0000
36.8235,-1.0000,0.0000,0.0000
36.8235,-1.0000,0.0000,0.0000
36.8345,-1.0000,0.0000,0.0000
36.8350,-1.0000,-1.0000,0.0000
36.8350,-1.0000,-1.0000,0.0000
36.8350,-1.0000,0.0000,0.0000
36.8350,-1.0000,-1.0000,0.0000
36.8350,-1.0000,-1.0000,0.0000
36.8350,-1.0000,-1.0000,0.0000
36.8350,-1.0000,0.0000,0.0000
36.8350,-1.0000,0.0000,0.0000
36.8350,-1.0000,0.0000,1.0000
36.8415,-1.0000,0.0000,0.0000
36.8415,-1.0000,-1.0000,1.0000
36.8571,-1.0000,0.0000,0.0000
36.8571,-1.0000,0.0000,1.0000
36.8571,-3.0000,0.0000,0.0000
36.8571,-1.0000,0.0000,0.0000
36.8571,-1.0000,-1.0000,1.0000
36.8571,-1.0000,0.0000,1.0000
36.8571,-1.0000,-1.0000,0.0000
36.8571,-1.0000,-1.0000,0.0000
36.8571,-1.0000,-1.0000,0.0000
36.8571,-1.0000,0.0000,1.0000
36.8632,-1.0000,0.0000,0.0000
36.8632,-1.0000,0.0000,0.0000
36.8632,-1.0000,-1.0000,0.0000
36.8632,-1.0000,-1.0000,1.0000
36.8642,-1.0000,-1.0000,0.0000
36.8744,-1.0000,0.0000,1.0000
36.8744,-1.0000,0.0000,1.0000
36.8744,-1.0000,0.0000,0.0000
36.8754,-1.0000,0.0000,0.0000
36.8754,-1.0000,0.0000,0.0000
36.8754,-1.0000,0.0000,0.0000
36.8754,-1.0000,-1.0000,1.0000
36.8856,-1.0000,0.0000,0.0000
36.8856,-1.0000,0.0000,0.0000
36.8856,-1.0000,-1.0000,1.0000
36.8856,-1.0000,0.0000,1.0000
36.8856,-1.0000,0.0000,0.0000
36.8856,-1.0000,-1.0000,0.0000
36.8856,-1.0000,0.0000,1.0000
36.8973,-1.0000,-1.0000,0.0000
36.8973,-1.0000,-1.0000,0.0000
36.8973,-1.0000,0.0000,1.0000
36.8973,-1.0000,-1.0000,0.0000
36.9055,-1.0000,-1.0000,0.0000
36.9055,-1.0000,0.0000,0.0000
36.9055,-1.0000,0.0000,0.0000
36.9055,-1.0000,-1.0000,1.0000
36.9055,-3.0000,0.0000,1.0000
36.9186,-1.0000,-1.0000,0.0000
36.9186,-1.0000,-1.0000,0.0000
36.9186,-1.0000,0.0000,1.0000
36.9186,-1.0000,-1.0000,0.0000
36.9186,-1.0000,-1.0000,1.0000
36.9186,-1.0000,0.0000,0.0000
36.9186,-1.0000,-1.0000,1.0000
36.9186,-1.0000,0.0000,1.0000
36.9186,-1.0000,0.0000,0.0000
36.9249,-1.0000,-1.0000,1.0000
36.9249,-1.0000,0.0000,0.0000
36.9249,-1.0000,0.0000,0.0000
36.9249,-1.0000,-1.0000,0.0000
36.9344,-1.0000,-1.0000,0.0000
36.9344,-1.0000,0.0000,1.0000
36.9344,-1.0000,0.0000,0.0000
36.9344,-1.0000,-1.0000,0.0000
36.9344,-1.0000,-1.0000,1.0000
36.9344,-1.0000,0.0000,0.0000
36.9355,-1.0000,0.0000,1.0000
36.9355,-1.0000,-1.0000,0.0000
36.9355,-1.0000,0.0000,1.0000
36.9355,-1.0000,0.0000,1.0000
36.9409,0.0000,-1.0000,0.0000
36.9409,-1.0000,0.0000,0.0000
36.9409,-1.0000,-1.0000,1.0000
36.9585,-1.0000,-1.0000,0.0000
36.9585,-1.0000,0.0000,1.0000
36.9585,-1.0000,-1.0000,1.0000
36.9585,-1.0000,-1.0000,0.0000
36.9585,-1.0000,-1.0000,0.0000
36.9585,-1.0000,0.0000,1.0000
36.9585,-1.0000,-1.0000,0.0000
36.9585,-3.0000,0.0000,1.0000
36.9786,-1.0000,0.0000,1.0000
36.9786,-1.0000,-1.0000,0.0000
36.9786,-1.0000,-1.0000,0.0000
36.9786,-1.0000,0.0000,1.0000
36.9786,-1.0000,-1.0000,0.0000
36.9786,-3.0000,0.0000,1.0000
36.9786,-1.0000,0.0000,1.0000
36.9786,-1.0000,0.0000,1.0000
36.9854,-1.0000,-1.0000,0.0000
36.9854,-1.0000,0.0000,0.0000
36.9854,-1.0000,-1.0000,0.0000
36.9854,-1.0000,-1.0000,0.0000
36.9854,-1.0000,-1.0000,1.0000
36.9854,-1.0000,-1.0000,0.0000
36.9854,-1.0000,-1.0000,1.0000
36.9854,-1.0000,0.0000,0.0000
36.9992,-1.0000,0.0000,0.0000
36.9992,-1.0000,-1.0000,0.0000
36.9992,-1.0000,-1.0000,0.0000
36.9992,-1.0000,0.0000,1.0000
36.9992,-1.0000,-1.0000,0.0000
36.9992,-3.0000,0.0000,0.0000
36.9992,-1.0000,0.0000,0.0000
36.9992,-1.0000,0.0000,0.0000
36.9992,-1.0000,0.0000,0.0000
36.9992,-1.0000,-1.0000,1.0000
37.0092,-1.0000,0.0000,0.0000
37.0092,-1.0000,0.0000,0.0000
37.0092,-1.0000,-1.0000,0.0000
37.0092,-1.0000,-1.0000,0.0000
37.0092,-1.0000,0.0000,1.0000
37.0092,-1.0000,0.0000,0.0000
37.0092,-1.0000,-1.0000,0.0000
37.0092,-1.0000,0.0000,1.0000
37.0092,-1.0000,-1.0000,1.0000
37.0131,-1.0000,0.0000,0.0000
37.0131,-1.0000,0.0000,0.0000
37.0246,-1.0000,-1.0000,0.0000
37.0246,-1.0000,0.0000,0.0000
37.0246,-1.0000,0.0000,0.0000
37.0246,-1.0000,-1.0000,1.0000
37.0246,-1.0000,0.0000,1.0000
37.0425,-1.0000,0.0000,1.0000
37.0473,-1.0000,-1.0000,1.0000
37.0483,-1.0000,0.0000,0.0000
37.0483,-1.0000,0.0000,1.0000
37.0483,-1.0000,-1.0000,0.0000
37.0483,-1.0000,0.0000,0.0000
37.0483,-1.0000,-1.0000,1.0000
37.0483,-1.0000,-1.0000,0.0000
37.0483,-1.0000,-1.0000,0.0000
37.0483,-1.0000,-1.0000,1.0000
37.0483,-1.0000,0.0000,0.0000
37.0604,-3.0000,-1.0000,1.0000
37.0604,-1.0000,0.0000,0.0000
37.0604,-1.0000,-1.0000,1.0000
37.0604,-1.0000,0.0000,1.0000
37.0604,-1.0000,0.0000,0.0000
37.0604,-1.0000,-1.0000,0.0000
37.0604,-1.0000,-1.0000,0.0000
37.0604,-1.0000,-1.0000,0.0000
37.0648,-1.0000,-1.0000,0.0000
37.0773,-1.0000,-1.0000,0.0000
37.0773,-1.0000,0.0000,0.0000
37.0773,-1.0000,0.0000,0.0000
37.0773,-1.0000,0.0000,0.0000
37.0773,-3.0000,-1.0000,0.0000
37.0773,-1.0000,-1.0000,0.0000
37.0773,-1.0000,0.0000,1.0000
37.0804,-1.0000,-1.0000,1.0000
37.0804,-1.0000,-1.0000,0.0000
37.1038,-1.0000,0.0000,1.0000
37.1038,-1.0000,-1.0000,0.0000
37.1038,-1.0000,0.0000,0.0000
37.1038,-1.0000,0.0000,0.0000
37.1038,-1.0000,-1.0000,0.0000
37.1038,-1.0000,0.0000,1.0000
37.1038,-1.0000,-1.0000,0.0000
37.1038,-1.0000,0.0000,0.0000
37.1038,-1.0000,0.0000,1.0000
37.1038,-1.0000,0.0000,0.0000
37.1038,-1.0000,-1.0000,1.0000
37.1087,-1.0000,-1.0000,0.0000
37.1087,-1.0000,0.0000,0.0000
37.1185,-1.0000,0.0000,0.0000
37.1195,-1.0000,-1.0000,0.0000
37.1195,-1.0000,-1.0000,0.0000
37.1195,-1.0000,0.0000,0.0000
37.1195,-1.0000,-1.0000,1.0000
37.1195,-1.0000,0.0000,0.0000
37.1195,-1.0000,0.0000,0.0000
37.1195,-1.0000,-1.0000,0.0000
37.1195,-1.0000,-1.0000,1.0000
37.1270,-1.0000,-1.0000,0.0000
37.1270,-3.0000,-1.0000,1.0000
37.1270,-1.0000,-1.0000,1.0000
37.1270,-1.0000,-1.0000,0.0000
37.1270,-1.0000,-1.0000,0.0000
37.1270,-1.0000,0.0000,0.0000
37.1270,-1.0000,0.0000,1.0000
37.1270,-1.0000,-1.0000,0.0000
37.1392,-1.0000,0.0000,0.0000
37.1392,-1.0000,0.0000,1.0000
37.1392,-1.0000,-1.0000,0.0000
37.1392,-1.0000,0.0000,0.0000
37.1392,-1.0000,-1.0000,1.0000
37.1392,-1.0000,-1.0000,0.0000
37.1392,-1.0000,-1.0000,1.0000
37.1392,-1.0000,0.0000,1.0000
37.1392,-1.0000,-1.0000,0.0000
37.1452,-1.0000,0.0000,1.0000
37.1452,-1.0000,0.0000,0.0000
37.1452,-3.0000,0.0000,0.0000
37.1452,-1.0000,0.0000,0.0000
37.1654,-1.0000,-1.0000,0.0000
37.1654,-1.0000,0.0000,0.0000
37.1654,-1.0000,0.0000,0.0000
37.1654,-3.0000,0.0000,1.0000
37.1654,-1.0000,0.0000,1.0000
37.1654,-1.0000,-1.0000,0.0000
37.1654,-1.0000,0.0000,0.0000
37.1654,-1.0000,-1.0000,0.0000
37.1787,-1.0000,0.0000,0.0000
37.1787,-3.0000,-1.0000,0.0000
37.1787,-1.0000,-1.0000,0.0000
37.1787,-1.0000,-1.0000,0.0000
37.1787,-1.0000,0.0000,1.0000
37.1787,-3.0000,0.0000,0.0000
37.1855,-1.0000,-1.0000,0.0000
37.1855,-1.0000,0.0000,0.0000
37.1855,-1.0000,-1.0000,1.0000
37.1855,-1.0000,0.0000,1.0000
37.1855,-1.0000,-1.0000,0.0000
37.1855,-1.0000,-1.0000,0.0000
37.1855,-1.0000,-1.0000,0.0000
37.1895,-1.0000,-1.0000,0.0000
37.1915,-1.0000,0.0000,0.0000
37.1915,-1.0000,0.0000,0.0000
37.2037,-1.0000,0.0000,0.0000
37.2037,-1.0000,0.0000,0.0000
37.2037,-3.0000,0.0000,1.0000
37.2037,-1.0000,0.0000,0.0000
37.2037,-1.0000,-1.0000,0.0000
37.2037,-1.0000,-1.0000,0.0000
37.2172,-1.0000,-1.0000,1.0000
37.2172,-1.0000,-1.0000,0.0000
37.2172,-1.0000,0.0000,0.0000
37.2172,-1.0000,0.0000,1.0000
37.2172,-1.0000,0.0000,0.0000
37.2172,-1.0000,0.0000,1.0000
37.2172,-1.0000,0.0000,0.0000
37.2172,-1.0000,-1.0000,0.0000
37.2172,-1.0000,0.0000,1.0000
37.2282,-1.0000,-1.0000,0.0000
37.2332,-1.0000,0.0000,1.0000
37.2332,-1.0000,-1.0000,1.0000
37.2332,-1.0000,0.0000,0.0000
37.2332,-1.0000,-1.0000,0.0000
37.2332,-1.0000,-1.0000,0.0000
37.2332,-1.0000,0.0000,0.0000
37.2332,-1.0000,-1.0000,0.0000
37.2407,-1.0000,0.0000,0.0000
37.2407,-1.0000,0.0000,0.0000
37.2407,-1.0000,-1.0000,1.0000
37.2407,-3.0000,-1.0000,0.0000
37.2407,-1.0000,-1.0000,0.0000
37.2407,-1.0000,-1.0000,0.0000
37.2407,-1.0000,-1.0000,1.0000
37.2407,-1.0000,0.0000,1.0000
37.2407,-1.0000,-1.0000,0.0000
37.2407,-1.0000,-1.0000,0.0000
37.2488,-1.0000,-1.0000,0.0000
37.2488,-1.0000,0.0000,0.0000
