Czas[s],X[g],Y[g],Z[g]
0.1098,-1.0000,-1.0000,0.0000
0.1098,-1.0000,-1.0000,-1.0000
0.1277,-1.0000,0.0000,0.0000
0.1277,-1.0000,-1.0000,0.0000
0.1326,-1.0000,-1.0000,0.0000
0.1326,-1.0000,-1.0000,0.0000
0.1331,-1.0000,-1.0000,0.0000
0.1331,-1.0000,-1.0000,-1.0000
0.1357,-3.0000,-1.0000,0.0000
0.1357,-1.0000,-1.0000,0.0000
0.1357,-1.0000,-1.0000,0.0000
0.1357,-1.0000,-1.0000,0.0000
0.1407,-1.0000,-1.0000,0.0000
0.1407,-1.0000,-1.0000,0.0000
0.1407,-1.0000,-1.0000,0.0000
0.1407,-3.0000,-1.0000,0.0000
0.1407,-1.0000,-1.0000,0.0000
0.1407,-1.0000,-1.0000,0.0000
0.1407,-1.0000,-1.0000,0.0000
0.1407,-1.0000,-1.0000,0.0000
0.1407,-1.0000,-1.0000,0.0000
0.1523,-1.0000,-1.0000,0.0000
0.1523,-1.0000,-1.0000,0.0000
0.1523,-1.0000,-1.0000,0.0000
0.1523,-1.0000,-1.0000,0.0000
0.1523,-1.0000,-1.0000,0.0000
0.1523,-1.0000,-1.0000,0.0000
0.1523,-1.0000,-1.0000,0.0000
0.1523,-1.0000,-1.0000,0.0000
0.1621,-1.0000,-1.0000,0.0000
0.1621,-3.0000,-1.0000,0.0000
0.1621,-1.0000,-1.0000,0.0000
0.1621,-1.0000,-1.0000,0.0000
0.1621,-1.0000,-1.0000,0.0000
0.1700,-1.0000,-1.0000,0.0000
0.1722,-1.0000,-1.0000,0.0000
0.1727,-1.0000,-1.0000,0.0000
0.1787,-1.0000,0.0000,0.0000
0.1787,-1.0000,-1.0000,0.0000
0.1926,-1.0000,-1.0000,0.0000
0.1926,-1.0000,-1.0000,0.0000
0.1926,-1.0000,-1.0000,0.0000
0.1926,-1.0000,-1.0000,0.0000
0.1926,-1.0000,-1.0000,0.0000
0.1926,-1.0000,-1.0000,0.0000
0.1926,-1.0000,-1.0000,0.0000
0.1933,-1.0000,0.0000,0.0000
0.1933,-1.0000,-1.0000,0.0000
0.1933,-3.0000,-1.0000,0.0000
0.1933,-1.0000,-1.0000,0.0000
0.1933,-1.0000,-1.0000,0.0000
0.1933,-1.0000,-1.0000,0.0000
0.1933,-1.0000,-1.0000,0.0000
0.2009,-1.0000,-1.0000,0.0000
0.2009,-1.0000,-1.0000,0.0000
0.2009,-1.0000,-1.0000,0.0000
0.2009,-1.0000,-1.0000,-1.0000
0.2009,-1.0000,-1.0000,0.0000
0.2009,-1.0000,0.0000,0.0000
0.2035,-1.0000,-1.0000,-1.0000
0.2096,-3.0000,-1.0000,0.0000
0.2096,-1.0000,-1.0000,-1.0000
0.2285,-1.0000,-1.0000,0.0000
0.2285,-1.0000,-1.0000,0.0000
0.2285,-1.0000,0.0000,0.0000
0.2285,-1.0000,-1.0000,0.0000
0.2285,-1.0000,-1.0000,0.0000
0.2285,-1.0000,-1.0000,0.0000
0.2285,-1.0000,-1.0000,-1.0000
0.2285,-3.0000,-1.0000,0.0000
0.2285,-1.0000,-1.0000,0.0000
0.2285,-1.0000,-1.0000,0.0000
0.2556,-1.0000,-3.0000,0.0000
0.2556,-1.0000,-1.0000,0.0000
0.2556,-1.0000,0.0000,0.0000
0.2556,-1.0000,-1.0000,0.0000
0.2556,-1.0000,-1.0000,0.0000
0.2556,-1.0000,-1.0000,0.0000
0.2556,-1.0000,-1.0000,1.0000
0.2556,-1.0000,-1.0000,0.0000
0.2597,-3.0000,-1.0000,0.0000
0.2602,-1.0000,-1.0000,0.0000
0.2602,-1.0000,-1.0000,0.0000
0.2602,-1.0000,-1.0000,0.0000
0.2602,-1.0000,0.0000,0.0000
0.2602,-1.0000,-1.0000,0.0000
0.2602,-1.0000,-1.0000,0.0000
0.2602,-1.0000,0.0000,0.0000
0.2629,-1.0000,-1.0000,0.0000
0.2629,-1.0000,-1.0000,-1.0000
0.2629,-1.0000,0.0000,0.0000
0.2640,-1.0000,-1.0000,0.0000
0.2640,-1.0000,-1.0000,0.0000
0.2640,-1.0000,-1.0000,0.0000
0.2640,-1.0000,0.0000,0.0000
0.2640,-1.0000,-1.0000,0.0000
0.2679,-1.0000,-1.0000,0.0000
0.2679,-3.0000,-1.0000,1.0000
0.2828,-1.0000,-1.0000,0.0000
0.2828,-1.0000,-1.0000,0.0000
0.2828,-1.0000,-1.0000,0.0000
0.2828,-1.0000,-1.0000,0.0000
0.2828,-1.0000,-1.0000,0.0000
0.2828,-1.0000,0.0000,0.0000
0.2828,-1.0000,-1.0000,0.0000
0.2828,-1.0000,-1.0000,0.0000
0.2828,-1.0000,-1.0000,0.0000
0.2916,-1.0000,0.0000,0.0000
0.2948,-1.0000,0.0000,0.0000
0.2948,-1.0000,-1.0000,0.0000
0.2948,-1.0000,-1.0000,0.0000
0.2948,-1.0000,-1.0000,0.0000
0.2948,-1.0000,0.0000,0.0000
0.2948,-1.0000,-1.0000,0.0000
0.2948,-1.0000,-1.0000,0.0000
0.2948,-1.0000,-1.0000,0.0000
0.2953,-3.0000,-1.0000,0.0000
0.2953,-1.0000,-1.0000,0.0000
0.3141,-1.0000,-1.0000,0.0000
0.3141,-1.0000,-1.0000,0.0000
0.3141,-1.0000,0.0000,0.0000
0.3141,-1.0000,-1.0000,0.0000
0.3141,-1.0000,-1.0000,0.0000
0.3141,-1.0000,-1.0000,0.0000
0.3141,-1.0000,-1.0000,0.0000
0.3141,-3.0000,-1.0000,0.0000
0.3141,-1.0000,-1.0000,0.0000
0.3204,-1.0000,-1.0000,0.0000
0.3204,-1.0000,-1.0000,0.0000
0.3307,-1.0000,-1.0000,0.0000
0.3307,-3.0000,0.0000,0.0000
0.3307,-1.0000,-1.0000,0.0000
0.3307,-1.0000,-1.0000,0.0000
0.3307,-1.0000,-1.0000,0.0000
0.3307,-1.0000,-1.0000,0.0000
0.3307,-1.0000,0.0000,0.0000
0.3425,-1.0000,-1.0000,0.0000
0.3425,-1.0000,-1.0000,0.0000
0.3425,-1.0000,-1.0000,1.0000
0.3425,-1.0000,-1.0000,0.0000
0.3425,-1.0000,-1.0000,0.0000
0.3425,-1.0000,-1.0000,0.0000
0.3425,-1.0000,-1.0000,0.0000
0.3425,-3.0000,0.0000,0.0000
0.3477,-3.0000,-1.0000,-1.0000
0.3482,-1.0000,-1.0000,0.0000
0.3482,-1.0000,-1.0000,0.0000
0.3590,-1.0000,-1.0000,0.0000
0.3590,-1.0000,-1.0000,-1.0000
0.3590,-1.0000,-1.0000,0.0000
0.3590,-1.0000,-1.0000,0.0000
0.3590,-3.0000,-1.0000,0.0000
0.3590,-1.0000,-1.0000,-1.0000
0.3590,-1.0000,-1.0000,0.0000
0.3590,-1.0000,-1.0000,0.0000
0.3747,-1.0000,-1.0000,1.0000
0.3790,-1.0000,-1.0000,0.0000
0.3892,-1.0000,-1.0000,0.0000
0.3892,-1.0000,-1.0000,0.0000
0.3892,-3.0000,-1.0000,0.0000
0.3892,-1.0000,-1.0000,0.0000
0.3892,-1.0000,-3.0000,0.0000
0.3892,-1.0000,-1.0000,0.0000
0.3892,-1.0000,-1.0000,0.0000
0.3892,-1.0000,-1.0000,0.0000
0.3892,-1.0000,-1.0000,0.0000
0.3989,-1.0000,-1.0000,0.0000
0.3989,-1.0000,-1.0000,0.0000
0.3989,-1.0000,-1.0000,0.0000
0.3989,-1.0000,-1.0000,0.0000
0.3989,-1.0000,-1.0000,0.0000
0.3989,-1.0000,-1.0000,0.0000
0.3989,-1.0000,-1.0000,-1.0000
0.3989,-3.0000,-1.0000,0.0000
0.3989,-1.0000,-1.0000,0.0000
0.3989,-3.0000,-1.0000,0.0000
0.4007,-1.0000,-1.0000,0.0000
0.4036,-1.0000,-1.0000,0.0000
0.4223,-1.0000,-1.0000,0.0000
0.4378,-1.0000,-1.0000,0.0000
0.4378,-1.0000,-1.0000,0.0000
0.4378,-1.0000,-1.0000,0.0000
0.4388,-1.0000,-1.0000,0.0000
0.4388,-1.0000,-1.0000,0.0000
0.4388,-3.0000,-1.0000,0.0000
0.4388,-1.0000,-1.0000,0.0000
0.4388,-1.0000,-1.0000,0.0000
0.4388,-3.0000,-1.0000,0.0000
0.4388,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4465,-1.0000,-1.0000,0.0000
0.4492,-1.0000,-1.0000,0.0000
0.4531,-1.0000,-1.0000,0.0000
0.4531,-1.0000,-1.0000,-1.0000
0.4625,-1.0000,-1.0000,0.0000
0.4625,-3.0000,-1.0000,0.0000
0.4625,-1.0000,-1.0000,0.0000
0.4625,-1.0000,-1.0000,0.0000
0.4625,-1.0000,-1.0000,0.0000
0.4625,-3.0000,-1.0000,0.0000
0.4625,-1.0000,-1.0000,0.0000
0.4695,-1.0000,-1.0000,0.0000
0.4695,-1.0000,-1.0000,-1.0000
0.4695,-1.0000,-1.0000,0.0000
0.4695,-1.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-3.0000,-1.0000,0.0000
0.4962,-3.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-3.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.4962,-1.0000,-1.0000,0.0000
0.5025,-1.0000,-1.0000,0.0000
0.5025,-1.0000,0.0000,0.0000
0.5025,-1.0000,-1.0000,0.0000
0.5032,-3.0000,-1.0000,0.0000
0.5032,-3.0000,-1.0000,-1.0000
0.5038,-1.0000,-1.0000,0.0000
0.5038,-1.0000,-1.0000,0.0000
0.5038,-1.0000,-1.0000,-1.0000
0.5038,-1.0000,-1.0000,0.0000
0.5038,-3.0000,-1.0000,0.0000
0.5103,-1.0000,-1.0000,0.0000
0.5103,-1.0000,-1.0000,0.0000
0.5103,-1.0000,-1.0000,0.0000
0.5103,-1.0000,-1.0000,0.0000
0.5103,-1.0000,-1.0000,0.0000
0.5108,-1.0000,-1.0000,0.0000
0.5108,-1.0000,-1.0000,0.0000
0.5182,-1.0000,-1.0000,0.0000
0.5182,-3.0000,-1.0000,0.0000
0.5182,-1.0000,-1.0000,0.0000
0.5182,-1.0000,-1.0000,0.0000
0.5219,-1.0000,0.0000,0.0000
0.5309,-1.0000,-1.0000,0.0000
0.5309,-1.0000,-1.0000,0.0000
0.5309,-1.0000,-1.0000,0.0000
0.5309,-1.0000,-1.0000,0.0000
0.5318,-1.0000,-1.0000,0.0000
0.5438,-1.0000,-1.0000,0.0000
0.5438,-1.0000,-1.0000,0.0000
0.5438,-3.0000,-1.0000,0.0000
0.5438,-1.0000,-1.0000,0.0000
0.5644,-1.0000,-1.0000,0.0000
0.5644,-1.0000,-1.0000,0.0000
0.5644,-1.0000,-1.0000,0.0000
0.5644,-3.0000,-1.0000,0.0000
0.5644,-3.0000,-1.0000,0.0000
0.5644,-1.0000,-1.0000,0.0000
0.5644,-1.0000,-1.0000,0.0000
0.5650,-1.0000,-1.0000,0.0000
0.5650,-1.0000,-1.0000,0.0000
0.5650,-1.0000,-1.0000,0.0000
0.5650,-3.0000,-1.0000,0.0000
0.5650,-1.0000,-1.0000,-1.0000
0.5650,-1.0000,-1.0000,0.0000
0.5866,-1.0000,-1.0000,0.0000
0.5873,-1.0000,-1.0000,0.0000
0.5873,-1.0000,-1.0000,0.0000
0.5873,-1.0000,-1.0000,0.0000
0.5873,-1.0000,-1.0000,0.0000
0.5873,-1.0000,-1.0000,0.0000
0.5873,-1.0000,-1.0000,0.0000
0.5873,-1.0000,-1.0000,0.0000
0.5910,-1.0000,-1.0000,0.0000
0.5910,-3.0000,0.0000,0.0000
0.5910,-1.0000,-1.0000,0.0000
0.6047,-1.0000,-1.0000,0.0000
0.6047,-1.0000,-1.0000,0.0000
0.6047,-1.0000,-1.0000,0.0000
0.6047,-1.0000,-1.0000,0.0000
0.6047,-1.0000,-1.0000,0.0000
0.6047,-1.0000,-1.0000,0.0000
0.6047,-1.0000,-1.0000,0.0000
0.6056,-1.0000,-1.0000,0.0000
0.6148,-3.0000,-1.0000,0.0000
0.6148,-1.0000,-1.0000,0.0000
0.6148,-1.0000,-1.0000,0.0000
0.6148,-1.0000,-1.0000,-1.0000
0.6148,-1.0000,-1.0000,1.0000
0.6148,-1.0000,-1.0000,0.0000
0.6148,-1.0000,-1.0000,0.0000
0.6148,-1.0000,-1.0000,0.0000
0.6148,-1.0000,-1.0000,-1.0000
0.6148,-1.0000,-1.0000,0.0000
0.6227,-3.0000,-1.0000,0.0000
0.6227,-3.0000,-1.0000,0.0000
0.6227,-1.0000,-1.0000,0.0000
0.6243,-1.0000,-1.0000,0.0000
0.6395,-3.0000,-1.0000,0.0000
0.6395,-1.0000,-1.0000,0.0000
0.6395,-1.0000,-1.0000,0.0000
0.6395,-1.0000,0.0000,0.0000
0.6395,-1.0000,-1.0000,0.0000
0.6395,-1.0000,-1.0000,0.0000
0.6395,-1.0000,0.0000,0.0000
0.6395,-1.0000,-1.0000,0.0000
0.6395,-1.0000,-1.0000,0.0000
0.6492,-1.0000,-1.0000,0.0000
0.6492,-1.0000,-1.0000,0.0000
0.6492,-1.0000,-1.0000,0.0000
0.6492,-1.0000,-1.0000,0.0000
0.6492,-1.0000,-1.0000,0.0000
0.6492,-1.0000,-1.0000,0.0000
0.6492,-1.0000,-1.0000,0.0000
0.6492,-1.0000,-1.0000,-1.0000
0.6518,-1.0000,-1.0000,0.0000
0.6518,-1.0000,-1.0000,0.0000
0.6518,-1.0000,-1.0000,0.0000
0.6548,-1.0000,-1.0000,0.0000
0.6674,-3.0000,-1.0000,0.0000
0.6674,-1.0000,-1.0000,0.0000
0.6674,-1.0000,-1.0000,0.0000
0.6684,-1.0000,-1.0000,0.0000
0.6684,-1.0000,-1.0000,0.0000
0.6684,-1.0000,0.0000,0.0000
0.6684,-1.0000,-1.0000,0.0000
0.6684,-1.0000,-1.0000,0.0000
0.6684,-3.0000,-1.0000,0.0000
0.6772,-1.0000,-1.0000,0.0000
0.6772,-1.0000,-1.0000,0.0000
0.6885,-1.0000,-1.0000,0.0000
0.6885,-1.0000,-1.0000,0.0000
0.6885,-1.0000,-1.0000,0.0000
0.6885,-1.0000,-1.0000,-1.0000
0.6885,-1.0000,-1.0000,0.0000
0.6885,-1.0000,-1.0000,0.0000
0.6885,-1.0000,0.0000,0.0000
0.6920,-1.0000,-1.0000,0.0000
0.6920,-1.0000,-1.0000,0.0000
0.6920,-1.0000,0.0000,0.0000
0.7037,-1.0000,-1.0000,0.0000
0.7037,-1.0000,-1.0000,0.0000
0.7037,-1.0000,-1.0000,0.0000
0.7043,-1.0000,-1.0000,0.0000
0.7043,-3.0000,-1.0000,0.0000
0.7043,-1.0000,-1.0000,0.0000
0.7043,-1.0000,-1.0000,0.0000
0.7043,-1.0000,-1.0000,0.0000
0.7043,-1.0000,-1.0000,0.0000
0.7139,-1.0000,-1.0000,0.0000
0.7139,-1.0000,-1.0000,0.0000
0.7139,-1.0000,-1.0000,0.0000
0.7139,-1.0000,-1.0000,0.0000
0.7139,-1.0000,0.0000,0.0000
0.7139,-1.0000,-1.0000,0.0000
0.7139,-1.0000,0.0000,0.0000
0.7139,-1.0000,-1.0000,0.0000
0.7139,-1.0000,-1.0000,0.0000
0.7139,-1.0000,-1.0000,0.0000
0.7161,-1.0000,-1.0000,0.0000
0.7284,-1.0000,-1.0000,0.0000
0.7284,-1.0000,-1.0000,0.0000
0.7295,-1.0000,-1.0000,0.0000
0.7295,-1.0000,-1.0000,0.0000
0.7332,-1.0000,-1.0000,0.0000
0.7332,-1.0000,-1.0000,0.0000
0.7436,-1.0000,-1.0000,0.0000
0.7436,-1.0000,-1.0000,0.0000
0.7436,-1.0000,-1.0000,0.0000
0.7436,-1.0000,-1.0000,0.0000
0.7436,-1.0000,-1.0000,0.0000
0.7436,-1.0000,-1.0000,0.0000
0.7436,-1.0000,-1.0000,0.0000
0.7436,-1.0000,0.0000,0.0000
0.7436,-1.0000,-1.0000,0.0000
0.7548,-1.0000,-1.0000,0.0000
0.7548,-1.0000,-1.0000,0.0000
0.7554,-1.0000,-1.0000,0.0000
0.7554,-1.0000,-1.0000,0.0000
0.7554,-1.0000,-1.0000,0.0000
0.7554,-1.0000,-1.0000,0.0000
0.7554,-1.0000,-1.0000,0.0000
0.7554,-1.0000,-1.0000,0.0000
0.7554,-1.0000,0.0000,0.0000
0.7565,-1.0000,-1.0000,0.0000
0.7583,-1.0000,-1.0000,0.0000
0.7589,-1.0000,-1.0000,0.0000
0.7706,-1.0000,-1.0000,0.0000
0.7706,-1.0000,-1.0000,0.0000
0.7706,-1.0000,-1.0000,0.0000
0.7706,-1.0000,-1.0000,0.0000
0.7706,-1.0000,-1.0000,0.0000
0.7706,-3.0000,-1.0000,0.0000
0.7717,-1.0000,-1.0000,0.0000
0.7723,-1.0000,-1.0000,0.0000
0.7754,-1.0000,-1.0000,0.0000
0.7832,-1.0000,-1.0000,0.0000
0.7837,-3.0000,-1.0000,0.0000
0.7842,-3.0000,-1.0000,0.0000
0.7908,-1.0000,-1.0000,0.0000
0.7908,-1.0000,-1.0000,0.0000
0.7908,-3.0000,-1.0000,0.0000
0.7908,-3.0000,-1.0000,0.0000
0.7941,-1.0000,-1.0000,0.0000
0.8056,-1.0000,-1.0000,0.0000
0.8061,-1.0000,-1.0000,0.0000
0.8061,-1.0000,-1.0000,0.0000
0.8061,-1.0000,-1.0000,-1.0000
0.8061,-1.0000,0.0000,0.0000
0.8061,-1.0000,-1.0000,0.0000
0.8061,-1.0000,-1.0000,0.0000
0.8061,-1.0000,-1.0000,0.0000
0.8061,-1.0000,-1.0000,0.0000
0.8128,-1.0000,-1.0000,-1.0000
0.8134,-1.0000,-1.0000,0.0000
0.8134,-1.0000,-1.0000,0.0000
0.8134,-1.0000,-1.0000,0.0000
0.8134,-1.0000,-1.0000,0.0000
0.8134,-1.0000,-1.0000,-1.0000
0.8134,-1.0000,-1.0000,0.0000
0.8173,-1.0000,-1.0000,-1.0000
0.8273,-1.0000,-1.0000,0.0000
0.8278,-1.0000,-1.0000,0.0000
0.8278,-1.0000,-1.0000,-1.0000
0.8278,-1.0000,-1.0000,0.0000
0.8278,-1.0000,-1.0000,-1.0000
0.8278,-1.0000,-1.0000,0.0000
0.8278,-1.0000,-1.0000,0.0000
0.8442,-1.0000,-1.0000,0.0000
0.8442,-1.0000,-1.0000,0.0000
0.8442,-1.0000,-1.0000,0.0000
0.8442,-1.0000,-1.0000,0.0000
0.8442,-1.0000,0.0000,0.0000
0.8442,-1.0000,-1.0000,0.0000
0.8442,-1.0000,-1.0000,0.0000
0.8442,-1.0000,-1.0000,0.0000
0.8442,-1.0000,-1.0000,0.0000
0.8537,-1.0000,-1.0000,0.0000
0.8557,-1.0000,-1.0000,0.0000
0.8557,-1.0000,-1.0000,0.0000
0.8557,-1.0000,-1.0000,0.0000
0.8557,-1.0000,-1.0000,0.0000
0.8557,-1.0000,-1.0000,0.0000
0.8567,-1.0000,-1.0000,-1.0000
0.8567,-1.0000,-1.0000,0.0000
0.8567,-1.0000,-1.0000,0.0000
0.8567,-1.0000,-1.0000,-1.0000
0.8606,-3.0000,-1.0000,0.0000
0.8606,-1.0000,0.0000,0.0000
0.8606,-1.0000,-1.0000,0.0000
0.8736,-1.0000,-1.0000,0.0000
0.8736,-1.0000,-1.0000,-1.0000
0.8736,-1.0000,-1.0000,0.0000
0.8736,-1.0000,-1.0000,0.0000
0.8736,-1.0000,-1.0000,0.0000
0.8736,-3.0000,-1.0000,0.0000
0.8736,-1.0000,-1.0000,0.0000
0.8736,-1.0000,0.0000,0.0000
0.8797,-1.0000,-1.0000,0.0000
0.8797,-1.0000,-1.0000,0.0000
0.8797,-1.0000,-1.0000,0.0000
0.8797,-1.0000,-1.0000,0.0000
0.8935,-1.0000,-1.0000,0.0000
0.8935,-1.0000,-1.0000,0.0000
0.8935,-1.0000,-1.0000,0.0000
0.8935,-3.0000,-1.0000,0.0000
0.8935,-1.0000,-1.0000,0.0000
0.8959,-1.0000,-1.0000,0.0000
0.8959,-3.0000,-1.0000,0.0000
0.9067,-1.0000,-1.0000,0.0000
0.9077,-3.0000,-1.0000,0.0000
0.9077,-1.0000,-1.0000,0.0000
0.9077,-3.0000,-1.0000,0.0000
0.9077,-3.0000,-1.0000,0.0000
0.9077,-1.0000,-1.0000,0.0000
0.9077,-1.0000,-1.0000,0.0000
0.9077,-1.0000,-1.0000,0.0000
0.9077,-1.0000,-1.0000,0.0000
0.9272,-3.0000,-1.0000,0.0000
0.9272,-1.0000,-1.0000,0.0000
0.9272,-1.0000,0.0000,0.0000
0.9272,-1.0000,-1.0000,0.0000
0.9272,-1.0000,-1.0000,0.0000
0.9272,-1.0000,-1.0000,0.0000
0.9272,-1.0000,-1.0000,0.0000
0.9272,-3.0000,-1.0000,0.0000
0.9272,-3.0000,0.0000,0.0000
0.9272,-3.0000,-1.0000,0.0000
0.9272,-1.0000,-1.0000,-1.0000
0.9288,-1.0000,-1.0000,0.0000
0.9288,-1.0000,-1.0000,0.0000
0.9288,-1.0000,-1.0000,0.0000
0.9288,-1.0000,-1.0000,0.0000
0.9316,-1.0000,-1.0000,0.0000
0.9361,-1.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9478,-3.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9478,-1.0000,-1.0000,0.0000
0.9615,-1.0000,-1.0000,0.0000
0.9615,-3.0000,-1.0000,0.0000
0.9615,-1.0000,-1.0000,0.0000
0.9615,-1.0000,-1.0000,0.0000
0.9615,-3.0000,-1.0000,0.0000
0.9615,-1.0000,-1.0000,0.0000
0.9615,-1.0000,-1.0000,0.0000
0.9615,-1.0000,-1.0000,0.0000
0.9615,-1.0000,-1.0000,0.0000
0.9777,-1.0000,-1.0000,0.0000
0.9782,-1.0000,-1.0000,0.0000
0.9782,-1.0000,0.0000,0.0000
0.9782,-1.0000,-1.0000,0.0000
0.9782,-1.0000,-1.0000,0.0000
0.9788,-1.0000,-1.0000,0.0000
0.9788,-1.0000,-1.0000,0.0000
0.9788,-3.0000,-1.0000,0.0000
0.9788,-1.0000,-1.0000,0.0000
0.9788,-1.0000,-1.0000,0.0000
0.9788,-3.0000,-1.0000,0.0000
0.9793,-3.0000,-1.0000,-1.0000
0.9825,-1.0000,-1.0000,0.0000
0.9825,-1.0000,-1.0000,0.0000
0.9831,-1.0000,-1.0000,0.0000
0.9994,-1.0000,0.0000,0.0000
0.9994,-1.0000,-1.0000,0.0000
0.9994,-1.0000,-1.0000,0.0000
0.9994,-1.0000,-1.0000,0.0000
0.9994,-1.0000,-1.0000,0.0000
0.9994,-1.0000,-1.0000,-1.0000
0.9999,-1.0000,-1.0000,0.0000
0.9999,-1.0000,-1.0000,1.0000
0.9999,-1.0000,-1.0000,-1.0000
1.0117,-1.0000,-1.0000,0.0000
1.0117,-1.0000,-1.0000,0.0000
1.0117,-1.0000,-1.0000,0.0000
1.0117,-1.0000,-1.0000,0.0000
1.0117,-1.0000,-1.0000,0.0000
1.0117,-1.0000,-1.0000,1.0000
1.0117,-1.0000,-1.0000,1.0000
1.0117,-1.0000,-1.0000,0.0000
1.0117,-1.0000,-1.0000,0.0000
1.0170,-1.0000,-1.0000,0.0000
1.0170,-1.0000,-1.0000,0.0000
1.0170,-1.0000,-1.0000,0.0000
1.0170,-1.0000,-1.0000,0.0000
1.0170,-1.0000,0.0000,0.0000
1.0239,-1.0000,-1.0000,0.0000
1.0244,-1.0000,-1.0000,0.0000
1.0244,-3.0000,-1.0000,0.0000
1.0244,-1.0000,0.0000,0.0000
1.0244,-1.0000,-1.0000,0.0000
1.0318,-3.0000,-1.0000,0.0000
1.0318,-1.0000,-1.0000,0.0000
1.0318,-1.0000,-1.0000,0.0000
1.0318,-1.0000,-1.0000,-1.0000
1.0318,-1.0000,-1.0000,0.0000
1.0580,-1.0000,-1.0000,0.0000
1.0580,-1.0000,-1.0000,0.0000
1.0580,-3.0000,-1.0000,0.0000
1.0580,-1.0000,-1.0000,0.0000
1.0580,-1.0000,-1.0000,-1.0000
