Czas[s],X[g],Y[g],Z[g]
0.7140,0.0000,-1.0000,0.0000
0.7140,-1.0000,-3.0000,0.0000
0.7176,-2.1080,1.7040,9.2660
0.7227,-1.0000,-1.0000,0.0000
0.7227,-1.0000,-3.0000,0.0000
0.7293,0.0000,-3.0000,0.0000
0.7293,0.0000,-1.0000,1.0000
0.7293,0.0000,-1.0000,0.0000
0.7293,0.0000,-1.0000,0.0000
0.7299,-1.0000,-1.0000,1.0000
0.7376,-2.3590,0.8850,8.1610
0.7381,0.0000,-1.0000,0.0000
0.7381,0.0000,-1.0000,0.0000
0.7381,0.0000,-1.0000,1.0000
0.7381,-1.0000,-1.0000,0.0000
0.7435,0.0000,-1.0000,0.0000
0.7496,-1.0000,-1.0000,0.0000
0.7496,0.0000,-1.0000,0.0000
0.7496,-1.0000,-1.0000,0.0000
0.7525,0.0000,-1.0000,0.0000
0.7525,0.0000,-3.0000,0.0000
0.7581,-0.9660,0.9450,8.6060
0.7633,0.0000,-1.0000,0.0000
0.7633,0.0000,-1.0000,0.0000
0.7633,0.0000,-1.0000,0.0000
0.7633,-1.0000,-1.0000,0.0000
0.7633,0.0000,-1.0000,0.0000
0.7633,-1.0000,-3.0000,0.0000
0.7633,0.0000,-1.0000,0.0000
0.7633,-1.0000,-1.0000,0.0000
0.7686,0.0000,-1.0000,0.0000
0.7724,0.0000,-1.0000,0.0000
0.7800,-1.3930,0.7190,8.1260
0.7835,-1.0000,-1.0000,0.0000
0.7913,0.0000,-1.0000,0.0000
0.7913,0.0000,-1.0000,0.0000
0.7913,0.0000,-1.0000,0.0000
0.7979,-1.0000,-1.0000,0.0000
0.7990,-1.8670,0.3670,8.4860
0.8116,0.0000,-1.0000,0.0000
0.8116,0.0000,-1.0000,1.0000
0.8116,0.0000,-1.0000,0.0000
0.8116,0.0000,-1.0000,0.0000
0.8199,-1.5800,1.1430,9.2280
0.8242,0.0000,-1.0000,0.0000
0.8242,0.0000,-1.0000,0.0000
0.8242,0.0000,-1.0000,0.0000
0.8242,-1.0000,-1.0000,0.0000
0.8293,0.0000,-1.0000,0.0000
0.8418,-1.6030,1.4700,8.3550
0.8423,0.0000,-1.0000,0.0000
0.8423,0.0000,-1.0000,1.0000
0.8423,0.0000,-1.0000,0.0000
0.8423,0.0000,-1.0000,0.0000
0.8423,0.0000,-1.0000,0.0000
0.8423,0.0000,-1.0000,0.0000
0.8524,0.0000,-1.0000,1.0000
0.8524,0.0000,-1.0000,0.0000
0.8524,0.0000,-1.0000,0.0000
0.8553,0.0000,-1.0000,0.0000
0.8619,-1.3850,-0.0210,8.3070
0.8635,0.0000,-1.0000,0.0000
0.8731,-1.0000,-1.0000,0.0000
0.8821,-1.5690,0.2910,9.5900
0.8832,0.0000,-3.0000,-1.0000
0.8936,0.0000,-1.0000,0.0000
0.8936,-1.0000,-1.0000,0.0000
0.9031,-1.0670,0.6360,8.2950
0.9089,0.0000,-3.0000,0.0000
0.9089,0.0000,-1.0000,0.0000
0.9170,-1.0000,-1.0000,0.0000
0.9175,-1.0000,-1.0000,0.0000
0.9175,-1.0000,-1.0000,0.0000
0.9175,0.0000,-1.0000,0.0000
0.9235,-1.7200,1.2010,9.4120
0.9273,0.0000,-1.0000,0.0000
0.9273,0.0000,-3.0000,0.0000
0.9273,-1.0000,-1.0000,0.0000
0.9273,0.0000,-1.0000,0.0000
0.9310,-1.0000,-1.0000,0.0000
0.9334,0.0000,-1.0000,0.0000
0.9355,-1.0000,-1.0000,0.0000
0.9431,0.0000,-1.0000,0.0000
0.9431,-1.0000,-3.0000,0.0000
0.9431,-1.0000,-3.0000,0.0000
0.9438,-0.5690,0.8090,8.1050
0.9558,-1.0000,-3.0000,0.0000
0.9558,0.0000,-1.0000,0.0000
0.9663,-1.3540,-0.1320,9.2170
0.9704,0.0000,-1.0000,0.0000
0.9704,0.0000,-3.0000,0.0000
0.9704,0.0000,-3.0000,0.0000
0.9704,-1.0000,-1.0000,0.0000
0.9704,-1.0000,-1.0000,0.0000
0.9759,0.0000,-3.0000,0.0000
0.9765,-1.0000,-1.0000,0.0000
0.9791,0.0000,-3.0000,1.0000
0.9845,-1.4390,-0.0800,9.5070
0.9883,-1.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9883,-1.0000,-1.0000,0.0000
0.9992,0.0000,-3.0000,0.0000
0.9992,0.0000,-1.0000,0.0000
0.9992,-1.0000,-3.0000,0.0000
0.9992,-1.0000,-1.0000,0.0000
0.9992,0.0000,-1.0000,0.0000
0.9992,-1.0000,-1.0000,0.0000
1.0051,-0.3730,-0.0630,9.2630
1.0143,0.0000,-1.0000,0.0000
1.0143,-1.0000,-1.0000,0.0000
1.0148,-1.0000,-1.0000,0.0000
1.0148,-1.0000,-1.0000,0.0000
1.0148,0.0000,-1.0000,0.0000
1.0148,0.0000,-1.0000,0.0000
1.0203,0.0000,-1.0000,0.0000
1.0265,-1.5220,0.0920,8.6080
1.0265,0.0000,-1.0000,0.0000
1.0271,-1.0000,-1.0000,0.0000
1.0271,0.0000,-1.0000,0.0000
1.0271,0.0000,-1.0000,1.0000
1.0271,0.0000,-1.0000,1.0000
1.0276,-1.0000,-1.0000,0.0000
1.0276,-1.0000,-1.0000,0.0000
1.0281,-1.0000,-1.0000,0.0000
1.0376,-1.0000,-1.0000,0.0000
1.0376,0.0000,-1.0000,0.0000
1.0376,-1.0000,-3.0000,0.0000
1.0376,0.0000,-1.0000,0.0000
1.0458,-0.7960,0.8760,8.8160
1.0495,-1.0000,-3.0000,0.0000
1.0495,-1.0000,-1.0000,0.0000
1.0495,0.0000,-1.0000,0.0000
1.0495,-1.0000,-1.0000,0.0000
1.0495,-1.0000,-1.0000,0.0000
1.0495,0.0000,-3.0000,0.0000
1.0495,0.0000,-1.0000,0.0000
1.0554,0.0000,-1.0000,0.0000
1.0592,0.0000,-1.0000,0.0000
1.0642,0.0000,-3.0000,0.0000
1.0642,0.0000,-3.0000,0.0000
1.0661,-1.1670,-0.3270,8.7740
1.0708,0.0000,-1.0000,1.0000
1.0708,-1.0000,-1.0000,0.0000
1.0708,0.0000,-1.0000,0.0000
1.0708,-1.0000,-1.0000,0.0000
1.0817,0.0000,-1.0000,0.0000
1.0817,-1.0000,-3.0000,1.0000
1.0817,0.0000,-1.0000,0.0000
1.0817,-1.0000,-3.0000,0.0000
1.0817,0.0000,-3.0000,0.0000
1.0817,0.0000,-3.0000,0.0000
1.0817,0.0000,-3.0000,0.0000
1.0817,0.0000,-3.0000,0.0000
1.0817,0.0000,-1.0000,0.0000
1.0879,-0.8660,0.3220,9.3660
1.0939,-1.0000,-3.0000,0.0000
1.0939,-1.0000,-1.0000,0.0000
1.0939,0.0000,-1.0000,0.0000
1.0939,-1.0000,-1.0000,0.0000
1.0939,0.0000,-3.0000,0.0000
1.0939,0.0000,-1.0000,0.0000
1.0972,0.0000,-1.0000,0.0000
1.1029,0.0000,-1.0000,1.0000
1.1068,-0.8150,0.0210,9.4990
1.1083,0.0000,-1.0000,1.0000
1.1083,-1.0000,-1.0000,0.0000
1.1173,-1.0000,-1.0000,0.0000
1.1173,0.0000,-1.0000,0.0000
1.1173,-1.0000,-1.0000,0.0000
1.1173,0.0000,-1.0000,0.0000
1.1173,0.0000,-1.0000,0.0000
1.1173,0.0000,-1.0000,0.0000
1.1273,-0.5360,0.1550,9.1160
1.1296,0.0000,-3.0000,0.0000
1.1296,-1.0000,-1.0000,0.0000
1.1296,0.0000,-3.0000,0.0000
1.1296,0.0000,-1.0000,1.0000
1.1296,0.0000,-1.0000,0.0000
1.1296,0.0000,-1.0000,0.0000
1.1322,-1.0000,-1.0000,0.0000
1.1322,-1.0000,-1.0000,0.0000
1.1333,0.0000,-1.0000,0.0000
1.1388,-1.0000,-1.0000,0.0000
1.1388,-1.0000,-1.0000,0.0000
1.1395,-1.0000,-3.0000,0.0000
1.1507,-0.9910,-0.5160,8.9180
1.1526,-1.0000,-1.0000,0.0000
1.1574,0.0000,-3.0000,0.0000
1.1585,0.0000,-3.0000,0.0000
1.1645,-1.0000,-3.0000,0.0000
1.1645,-1.0000,-3.0000,0.0000
1.1645,0.0000,-1.0000,0.0000
1.1682,-0.4100,-0.2370,8.1740
1.1682,-1.0000,-3.0000,0.0000
1.1757,0.0000,-1.0000,0.0000
1.1866,-1.0000,-3.0000,0.0000
1.1866,-1.0000,-1.0000,0.0000
1.1866,-1.0000,-3.0000,0.0000
1.1866,0.0000,-3.0000,0.0000
1.1866,-1.0000,-3.0000,1.0000
1.1866,-1.0000,-3.0000,1.0000
1.1866,0.0000,-3.0000,1.0000
1.1888,0.4930,-0.4950,8.6360
1.1986,0.0000,-1.0000,0.0000
1.1986,0.0000,-1.0000,1.0000
1.1986,0.0000,-1.0000,0.0000
1.1986,-1.0000,-1.0000,0.0000
1.1986,-1.0000,-3.0000,0.0000
1.1986,0.0000,-3.0000,1.0000
1.1986,0.0000,-1.0000,0.0000
1.2094,0.4760,0.6600,8.6140
1.2094,-1.0000,-3.0000,0.0000
1.2094,-1.0000,-1.0000,0.0000
1.2175,-1.0000,-3.0000,0.0000
1.2175,0.0000,-3.0000,0.0000
1.2175,0.0000,-1.0000,0.0000
1.2175,-1.0000,-1.0000,0.0000
1.2175,0.0000,-1.0000,0.0000
1.2175,0.0000,-1.0000,0.0000
1.2181,0.0000,-1.0000,0.0000
1.2181,-1.0000,-1.0000,0.0000
1.2270,-1.0000,-1.0000,0.0000
1.2270,0.0000,-3.0000,0.0000
1.2270,0.0000,-1.0000,1.0000
1.2270,-1.0000,-1.0000,1.0000
1.2270,-1.0000,-3.0000,0.0000
1.2270,-1.0000,-1.0000,0.0000
1.2270,0.0000,-1.0000,0.0000
1.2303,0.4440,-0.0880,8.0710
1.2342,0.0000,-3.0000,0.0000
1.2342,0.0000,-1.0000,0.0000
1.2419,0.0000,-1.0000,0.0000
1.2419,-1.0000,-3.0000,0.0000
1.2419,-1.0000,-1.0000,0.0000
1.2419,-1.0000,-1.0000,0.0000
1.2419,-1.0000,-1.0000,0.0000
1.2503,-0.4700,-0.3380,8.6100
1.2519,-1.0000,-3.0000,1.0000
1.2519,-1.0000,-3.0000,0.0000
1.2519,-1.0000,-1.0000,0.0000
1.2519,0.0000,-1.0000,0.0000
1.2519,0.0000,-3.0000,1.0000
1.2562,-1.0000,-3.0000,0.0000
1.2562,0.0000,-1.0000,0.0000
1.2647,-1.0000,-1.0000,0.0000
1.2647,0.0000,-3.0000,0.0000
1.2735,0.9530,0.0200,9.3940
1.2787,-1.0000,-3.0000,0.0000
1.2792,0.0000,-3.0000,1.0000
1.2803,0.0000,-1.0000,1.0000
1.2806,-1.0000,-3.0000,0.0000
1.2813,-1.0000,-3.0000,1.0000
1.2813,-1.0000,-3.0000,0.0000
1.2818,-1.0000,-3.0000,0.0000
1.2818,-1.0000,-1.0000,0.0000
1.2818,-1.0000,-1.0000,1.0000
1.2818,-1.0000,-1.0000,1.0000
1.2883,-1.0000,-3.0000,0.0000
1.2883,-1.0000,-3.0000,1.0000
1.2883,0.0000,-1.0000,1.0000
1.2883,-1.0000,-3.0000,0.0000
1.2915,-0.2620,-0.7420,8.2970
1.2948,-1.0000,-3.0000,0.0000
1.2948,-1.0000,-3.0000,1.0000
1.2948,-1.0000,-3.0000,0.0000
1.2948,-1.0000,-3.0000,0.0000
1.2948,-1.0000,-1.0000,0.0000
1.2948,0.0000,-1.0000,0.0000
1.2948,-1.0000,-3.0000,0.0000
1.2948,-1.0000,-1.0000,1.0000
1.2948,0.0000,-1.0000,0.0000
1.3021,-1.0000,-3.0000,0.0000
1.3021,-1.0000,-3.0000,1.0000
1.3021,0.0000,-3.0000,1.0000
1.3124,1.1270,0.0250,8.1540
1.3263,-1.0000,-3.0000,0.0000
1.3263,-1.0000,-3.0000,0.0000
1.3263,-1.0000,-3.0000,0.0000
1.3263,-1.0000,-3.0000,1.0000
1.3330,0.7110,0.1670,8.2420
1.3330,0.0000,-3.0000,3.0000
1.3368,-1.0000,-3.0000,1.0000
1.3373,-1.0000,-1.0000,1.0000
1.3373,0.0000,-1.0000,1.0000
1.3373,0.0000,-1.0000,1.0000
1.3473,-1.0000,-3.0000,1.0000
1.3473,-1.0000,-1.0000,1.0000
1.3533,0.9300,-0.6690,9.1120
1.3533,0.0000,-3.0000,1.0000
1.3533,-1.0000,-3.0000,1.0000
1.3533,0.0000,-3.0000,0.0000
1.3533,-1.0000,-3.0000,1.0000
1.3594,-1.0000,-3.0000,1.0000
1.3689,0.0000,-3.0000,1.0000
1.3689,-1.0000,-3.0000,0.0000
1.3739,0.6900,-0.1110,9.4640
1.3778,0.0000,-3.0000,1.0000
1.3778,0.0000,-3.0000,1.0000
1.3778,-1.0000,-3.0000,1.0000
1.3778,-1.0000,-1.0000,0.0000
1.3778,0.0000,-3.0000,1.0000
1.3934,-1.0000,-3.0000,1.0000
1.3934,-1.0000,-3.0000,1.0000
1.3934,0.0000,-1.0000,1.0000
1.3945,1.2200,-0.8130,8.2560
1.3989,0.0000,-3.0000,1.0000
1.4042,-1.0000,-3.0000,0.0000
1.4042,-1.0000,-3.0000,1.0000
1.4149,1.1210,-0.8770,8.5920
1.4160,-1.0000,-3.0000,1.0000
1.4269,-1.0000,-3.0000,0.0000
1.4269,-1.0000,-1.0000,1.0000
1.4269,-1.0000,-1.0000,1.0000
1.4280,-1.0000,-3.0000,1.0000
1.4353,1.4710,-0.4490,8.9000
1.4386,-1.0000,-3.0000,1.0000
1.4386,0.0000,-3.0000,1.0000
1.4386,-1.0000,-3.0000,0.0000
1.4386,-1.0000,-1.0000,1.0000
1.4386,-1.0000,-1.0000,0.0000
1.4386,0.0000,-3.0000,1.0000
1.4386,-1.0000,-1.0000,1.0000
1.4386,-1.0000,-3.0000,0.0000
1.4459,-1.0000,-3.0000,1.0000
1.4459,-1.0000,-3.0000,1.0000
1.4459,-1.0000,-3.0000,1.0000
1.4575,1.4450,-0.9620,9.5860
1.4580,-1.0000,-3.0000,1.0000
1.4580,-1.0000,-3.0000,1.0000
1.4580,0.0000,-1.0000,1.0000
1.4708,-1.0000,-3.0000,1.0000
1.4708,0.0000,-3.0000,3.0000
1.4763,0.3020,0.0610,8.4850
1.4808,-1.0000,-3.0000,1.0000
1.4879,-1.0000,-3.0000,0.0000
1.4879,-1.0000,-3.0000,1.0000
1.4879,0.0000,-3.0000,1.0000
1.4879,-1.0000,-3.0000,0.0000
1.4936,-1.0000,-3.0000,1.0000
1.4936,-1.0000,-3.0000,1.0000
1.4969,1.4940,-0.7280,9.3160
1.4974,-1.0000,-3.0000,0.0000
1.5185,1.5870,-1.1630,9.0490
1.5349,0.0000,-3.0000,0.0000
1.5349,-1.0000,-3.0000,1.0000
1.5349,-1.0000,-3.0000,1.0000
1.5375,0.0000,-3.0000,1.0000
1.5375,-1.0000,-3.0000,0.0000
1.5383,0.7610,-0.4560,8.8570
1.5427,-1.0000,-3.0000,0.0000
1.5590,0.5360,-1.2160,9.3370
1.5595,-1.0000,-3.0000,1.0000
1.5595,-1.0000,-1.0000,1.0000
1.5595,-1.0000,-3.0000,1.0000
1.5595,-1.0000,-1.0000,1.0000
1.5595,-1.0000,-1.0000,1.0000
1.5595,-1.0000,-3.0000,1.0000
1.5722,0.0000,-3.0000,1.0000
1.5722,-1.0000,-3.0000,0.0000
1.5722,0.0000,-3.0000,0.0000
1.5722,-1.0000,-1.0000,1.0000
1.5788,0.0000,-3.0000,1.0000
1.5788,-1.0000,-3.0000,1.0000
1.5788,-1.0000,-3.0000,1.0000
1.5825,1.0900,-0.5000,8.1640
1.5850,-1.0000,-3.0000,1.0000
1.5929,-1.0000,-3.0000,1.0000
1.5944,0.0000,-3.0000,1.0000
1.5944,-1.0000,-3.0000,1.0000
1.5944,0.0000,-3.0000,1.0000
1.5944,0.0000,-3.0000,1.0000
1.5944,-1.0000,-3.0000,1.0000
1.5944,-1.0000,-3.0000,0.0000
1.5998,-1.0000,-3.0000,0.0000
1.5998,2.0940,-1.5350,8.1900
1.5998,-1.0000,-3.0000,1.0000
1.6114,-1.0000,-1.0000,1.0000
1.6114,0.0000,-3.0000,0.0000
1.6114,0.0000,-1.0000,1.0000
1.6114,-1.0000,-1.0000,0.0000
1.6114,-1.0000,-3.0000,0.0000
1.6191,-1.0000,-1.0000,0.0000
1.6191,-1.0000,-3.0000,0.0000
1.6191,-1.0000,-3.0000,1.0000
1.6201,1.5280,-1.0170,8.0930
1.6302,0.0000,-3.0000,1.0000
1.6308,-1.0000,-3.0000,1.0000
1.6308,0.0000,-3.0000,1.0000
1.6308,-1.0000,-3.0000,1.0000
1.6308,-1.0000,-3.0000,0.0000
1.6308,-1.0000,-1.0000,1.0000
1.6308,-1.0000,-3.0000,1.0000
1.6405,1.7620,-0.2370,8.3320
1.6451,-1.0000,-3.0000,0.0000
1.6457,-1.0000,-1.0000,1.0000
1.6457,-1.0000,-3.0000,1.0000
1.6457,-1.0000,-1.0000,1.0000
1.6549,-1.0000,-3.0000,0.0000
1.6549,0.0000,-3.0000,0.0000
1.6549,0.0000,-3.0000,1.0000
1.6549,-1.0000,-3.0000,0.0000
1.6612,1.4180,-0.4310,8.6110
1.6617,-1.0000,-1.0000,0.0000
1.6617,-1.0000,-1.0000,1.0000
1.6617,-1.0000,-3.0000,0.0000
1.6617,-1.0000,-3.0000,1.0000
1.6734,-1.0000,-1.0000,1.0000
1.6734,-1.0000,-3.0000,1.0000
1.6734,0.0000,-1.0000,0.0000
1.6734,-1.0000,-4.0000,0.0000
1.6734,-1.0000,-1.0000,1.0000
1.6780,-1.0000,-1.0000,0.0000
1.6814,1.2050,-1.7350,8.2490
1.6909,-1.0000,-1.0000,1.0000
1.6909,0.0000,-3.0000,0.0000
1.6909,-1.0000,-3.0000,1.0000
1.6909,-1.0000,-1.0000,1.0000
